date,SPY,GOOGL,AAPL,AMZN,MSFT,EBAY,TSM,ON,INTC,IBM,AMD,CSCO,ADBE,ADSK,T,DIS,CRM,JPM,BAC,BRK-B,JNJ,PG,HD,WMT,KO,PEP,UL,MCD,SBUX,MRK,UNH,V,MA,XOM,CVX,GE,X,TSLA,BABA,GILD,TWTR,GPRO,TIF,SHAK,LULU,DD,SPLK,TEAM,OKTA,PS,ZS,DOCU,MDB,EPI,EWS,VNM,EIDO,EPHE,PEK,AIG,PFE,C,CAT,NVDA,NKE,PYPL,XLNX,SQ,MU,TGT,WDAY,TWLO,ROKU,VMW,BND,IYR,GLD,MTCH,COST,TCEHY,NIO,UBER,LYFT,WORK,KRUS,CRWD,ZM,BIDU,PINS,PDD,IQ,MOMO,LK,BYND,GH,CRSP,TXG,MRNA,REGN,APRN,SHOP,NOW,DDOG,LVGO,AMAT,POWI,TDOC,TTD,BILI,IPHI,MELI,PLUG,RPRX,WKHS,DPHC,LOW,ETSY,FTCH
,SP500,Alphabet,Apple,Amazon,Microsoft,eBay,Taiwan_Semicon,ON_Semiconductor,Intel,IBM,AMD,Cisco_Systems,Adobe_Systems,AutoDesk,AT&T,Disney,SalesForce,JP_Morgan,Bank of America,Berkshire Hathaway,Johnson&Johnson,P&G,Home Depot,Walmart,Cocal Cola,Pepsico,Unilever,McDonald's,Starbucks,Merck,United Health,Visa,Master Card,Exxon Mobil,Chevron,General Electronics,US Steel,Tesla,Alibaba,Gilead Sciences,Twitter,GoPro,Tiffany & Co,Shake Shack,Lululemon,DuPont,Splunk,Atlassian,Okta,Pluralsight,Zscaler,DocuSign,MongoDB,WisdomTree India,iShares Singapore,Vietnam(VNM),iShares Indonesia,iShares Philippin,ChinaAMC,AIG,Pfizer,Citigroup,Caterpillar,NVIDIA,Nike,PayPal,Xilinx,Square,Micron Tech,Target,Workday,TWLIO,Roku,VMware,US Bond ETF,US REIT ETF,Gold Shares,Match,Costco,Tencent,NIO,Uber,Lyft,Slack,Kura Sushi,Crowd Strike,Zoom Video,Baidu,Pinterest,Pinduoduo,IQIYI,Momo,Luckin Coffee,Beyond Meat,Guardant Health,CRISPR Therapeautics,10x Genomics,Moderna,Regeneron,Blue Apron,Shopify,ServiceNow,Datadog,Livongo Health,Applied Materials,Power Integrations,Teladoc,Trade Desk,Bilibili,Inphi,MercadoLibre,Plug Power,Royalty Pharma,Workhorse,Diamond Peak,Lowes,Etsy,Farfetch
2017-06-26,56700500,1505655,25524661,3347195,19308122,6634019,10127615,4478827,18379220,2129945,100078492,21409287,2705715,1870235,18389168,5861121,4865540,10048645,60851078,2540947,5499879,4338210,4125271,8565861,7742775,2703968,1821213,2348229,5613292,7554932,2327361,6939340,2376653,7715860,3587381,28483820,22763164,6575285,17638227,13926823,17387714,3515137,667713,791357,2968076,1580072,1201925,635733,436653,0,0,0,0,1245996,344528,272345,539440,298100,19915,3832789,13789450,14976471,2856617,26418557,7805929,4728731,2223048,5205385,34626499,5800958,1193122,2642268,0,1135657,4665527,12060501,6593380,743115,6452740,1689367,0,0,0,0,0,0,0,2013539,0,0,0,4460136,0,0,0,209570,0,0,1171494,0,1954564,2227649,0,0,10840323,863198,984264,745824,0,1185406,406556,4030100,0,522939,0,5201952,1915270,0
2017-06-27,82247700,2428048,24423643,3735360,24862560,8598433,8081100,6001907,26891930,2385619,88742270,23092594,2979371,2215375,19850829,5682866,5370766,15270092,87295302,2994516,6109905,5119066,4565408,6448652,11411670,2879930,1477037,2136990,5573996,8098420,2680374,6237692,2514368,9169340,4146683,41166827,17115217,6884529,16834086,10667070,14707738,2619021,1829709,625740,2080332,1532246,1805222,561459,685976,0,0,0,0,2735293,430962,147553,372894,160732,23571,4986655,15196493,16295861,3378786,24850612,7805954,7680978,3134510,5745779,33074814,6662042,2172920,2089804,0,1570326,2374151,8252200,5759344,668496,5497141,2289553,0,0,0,0,0,0,0,2509018,0,0,0,4505302,0,0,0,163060,0,0,1444445,0,2175883,3344039,0,0,12682765,871397,811563,734422,0,1190883,739121,3915619,0,530451,0,7797258,1815737,0
2017-06-28,70042600,2713366,21915939,3708638,25226070,4791632,8306283,6750902,25777730,2203062,84591176,17587686,2455586,1640245,20312146,7838851,4242752,16908394,113074331,3204564,6522879,4807178,5058406,6950198,9196011,3109435,1847198,1292345,5348326,6708289,2351634,5495852,2567167,9082714,4136805,30759065,19822311,6245040,14949665,10518229,17335023,1494710,1247968,680887,3067408,1164881,2415332,340223,531817,0,0,0,0,1402215,358245,112445,417241,114728,72481,3670393,14764634,23407499,4026703,24660291,7452463,7894816,2207371,6957710,27683250,6147971,2014946,2911747,0,1121401,1604350,4818500,4220130,825381,3216421,1999365,0,0,0,0,0,0,0,2629595,0,0,0,4791049,0,0,0,194843,0,0,929288,0,2048218,2611253,0,0,14181558,417758,689461,828418,0,1174745,917005,4651863,0,545535,0,4321539,1564930,0
2017-06-29,106949700,3182331,31116980,4246765,28231562,8166989,7332192,6519322,24613002,3245649,86658774,26891695,2592002,2333399,23508452,7265005,5191118,27485083,145942555,3498409,5695328,7163825,2843568,7053712,9140632,3406182,2230901,1973989,7338743,8193280,2186565,8839732,4126456,20342113,4176963,36443559,19307785,8180408,24130279,11204449,17665322,1317709,1276665,639105,6703498,2453204,3293343,590932,680426,0,0,0,0,5012990,866460,132891,747765,243749,11039,4361132,14900884,40554484,3545152,26334702,11942423,11162726,1985831,7136266,48796243,4653729,1500043,1658555,0,2098829,1548282,9719819,7705165,1317760,3588484,3480960,0,0,0,0,0,0,0,3109390,0,0,0,4560518,0,0,0,200377,0,0,915876,41055425,2720259,2365417,0,0,12070918,294200,674084,636210,0,2210098,764081,7315554,0,1952548,0,3870839,1370333,0
2017-06-30,69340100,2185444,22328979,3309138,23039328,10561065,5177973,5280456,23636451,3501395,58976478,22981379,2292260,1659031,22303282,5065419,3922225,16331796,81991051,3562220,5117952,5937096,3534555,6865831,9269955,3256841,1749355,2467499,7961205,8169972,2352397,8882857,3559188,13696834,5455332,25849199,21129079,5759458,12271061,6513700,13357270,1789648,1826818,424495,3390130,2336989,1333295,295322,460606,0,0,0,0,1724066,595309,76871,384811,143238,18200,7601304,12890882,15640114,4681728,17992137,45870400,7611077,3147333,4259014,72828464,3969750,1017402,1966048,0,1138483,1978238,7245421,7272612,886965,4667570,4438610,0,0,0,0,0,0,0,2070787,0,0,0,2455033,0,0,0,49208,0,0,1258853,12405090,1697538,1538881,0,0,9595483,413048,603353,399420,0,899041,475029,2613093,0,605577,0,4649452,856855,0
2017-07-03,39153800,1694587,14258300,2908267,16165500,4517402,4470564,1492008,12676069,2822499,39888247,14111474,1785944,1454229,11123146,5399354,2740355,13207098,58119029,2493377,2930998,3607447,1658535,4848564,6434460,2250824,753145,1100658,4575263,4671419,2087013,6197656,2314224,8420726,4419061,20664966,9754146,6297330,6975712,3453349,9040399,688266,585334,231995,1023276,1180328,777153,539438,322133,0,0,0,0,1532379,475012,248719,298771,90436,4903,3229139,8512300,16488292,2404896,17722284,9908761,4831590,1270110,3584138,36823886,2790919,540086,652065,0,917770,1092526,7238312,12145049,377599,1995049,880747,0,0,0,0,0,0,0,1916992,0,0,0,1746040,0,0,0,48706,0,0,603507,4270843,887446,1209875,0,0,6519488,128734,391683,546871,0,420098,236652,1282398,0,521015,0,2287863,582409,0
2017-07-05,54427600,2054927,20758795,3587645,20174523,7381884,9222161,5478550,29307289,3558639,98729984,23391894,2161137,2759895,19644726,8015521,4717087,17335923,73202473,2552890,4273446,4950408,4420213,6036851,6821847,4017257,1463206,2494979,7572335,6455279,2583483,9333020,3856455,9733236,4468464,21082332,16243086,16883496,16984797,7029372,8809615,1623800,1531651,387634,2118879,1494223,901337,566195,719377,0,0,0,0,1815537,506382,160326,694692,149001,25086,7135706,16078622,17775625,3480152,20226442,16060361,9638570,2091180,9202982,40200878,3940126,1082032,1540136,0,1417258,1917073,9013045,7223256,990178,3694171,2663981,0,0,0,0,0,0,0,4402834,0,0,0,4481438,0,0,0,72466,0,0,804728,5103758,1784164,1758308,0,0,10730261,204953,727239,451889,0,940618,789835,2703011,0,1150015,0,3919823,1204389,0
2017-07-06,65400800,1941822,23374374,3229378,20776555,8551358,6493657,6227326,20161025,2735717,88418322,20456451,1778197,2593456,20754749,8671665,3269025,15886688,83354694,3158196,4241474,6005649,3381134,6143615,13061576,3997455,1242643,2004284,8793457,10728353,1829507,8151512,2691063,9746251,5054863,76073149,9876505,19189195,11914236,7727147,18579760,1925567,1378716,317787,2277025,2192517,1054859,594552,427856,0,0,0,0,1599082,436337,116308,830447,78419,19195,6079328,13800583,17764899,2885132,18383056,9013156,7289275,1952056,5135124,26673941,3702045,714333,1111574,0,1543412,1827517,9556172,4443390,1074418,6860387,2265190,0,0,0,0,0,0,0,2400512,0,0,0,3904881,0,0,0,31704,0,0,888275,12546889,1213275,1664738,0,0,11871099,102690,682549,816192,0,971076,614081,4126967,0,437134,0,4425856,843940,0
2017-07-07,56062000,1614080,18505351,2582645,15897154,6747508,7937778,7070080,17702383,2345721,88021133,15221015,1471108,1666452,20009302,5840497,2365309,12257414,52085478,2700868,4550360,4814751,3594014,5119558,9069540,3768349,1053999,4014251,7045031,6896291,2130041,5907286,2000058,10119671,6210795,39318673,20713000,14053750,8024725,6351377,13417876,1706326,1011545,391182,1384999,1831842,863584,471528,826216,0,0,0,0,971003,568607,116037,573599,510069,11920,3239965,16239781,14381919,2693016,16258515,7960765,4805962,1303565,3423880,21863171,4810125,1171589,1106204,0,1071528,2441603,4878617,11153608,807718,7607437,1403277,0,0,0,0,0,0,0,1444501,0,0,0,2567563,0,0,0,35572,0,0,719403,8187054,1022620,1585820,0,0,10609304,173402,713098,609494,0,1099275,577123,2596574,0,427797,0,3792444,1243973,0
2017-07-10,36663274,1409850,21030466,3462884,14903400,8695234,7779710,5225669,26781949,2804780,77940920,15193572,1559903,1191783,19894175,4364001,2332101,13907914,54223245,2465846,4012158,5257623,5033652,14348691,9529386,5737818,1422020,2402160,4799835,6522710,2568117,8794179,2836785,6289890,4570092,44205758,14124500,13702080,10169612,6035716,8560072,1126753,1814101,339948,1491532,1470534,1093770,282546,353157,0,0,0,0,2599182,314589,293048,385398,300447,12448,3043916,13510024,12584831,2894117,23720137,8882866,9916785,2826303,4661096,24750442,6438367,1031534,785733,0,1133992,2228835,5061295,4970886,755725,8807186,1054176,0,0,0,0,0,0,0,1462137,0,0,0,6593115,0,0,0,64696,0,0,886645,4947767,1284439,1381465,0,0,10329457,162788,506907,407569,0,559350,597309,1943408,0,296000,0,4609083,841368,0
2017-07-11,50290920,1444540,18311156,2947479,16880205,8306962,9300763,3270176,24800985,3431418,70760527,12253478,1582970,1450669,21067825,4554741,2406658,12670757,69237759,3522105,3724756,5804384,5197538,7523620,10290499,6361372,1662674,1927109,5338784,6823827,2662647,5442737,3878326,9560910,4314508,41147969,12336768,11400054,12856565,6113947,17721249,1284566,1162435,325983,1318999,1303353,1482482,517668,330848,0,0,0,0,1759394,392417,171607,358633,120044,16306,2881926,12011032,17040421,2506369,18744156,7218344,8865099,2543887,17666020,28254608,4591109,1199172,2042703,0,1223621,1931602,6884619,6637939,739618,6105829,1196721,0,0,0,0,0,0,0,1526148,0,0,0,4417718,0,0,0,71661,0,0,823733,6541211,1259695,1633842,0,0,13397676,126691,825765,895228,0,829956,594385,1714807,0,436882,0,5131759,1607961,0
2017-07-12,59610405,1589548,23617964,3491988,17382861,13411174,9211166,7869428,23430086,3090315,78011028,18428809,1796610,2612888,17369349,5197580,4259219,13513416,66751526,3009854,5029287,4363936,4266610,5688974,7701679,3878844,1606732,2082031,6843581,8192012,3339421,5944883,2766838,7842720,3913659,50258212,11893375,10297839,14940777,5270967,30008052,1333725,989854,429349,1144038,2245597,2715604,364693,403532,0,0,0,0,1737814,1095444,325673,779585,233915,7957,2672925,13757095,16810419,3609541,28283476,7215190,17345098,1620619,15317864,22061206,4449714,2414344,1123783,0,1048924,1378836,7192269,4654361,1000072,5026140,1625012,0,0,0,0,0,0,0,1885215,0,0,0,3540601,0,0,0,84277,0,0,567678,3514921,1760941,1756485,0,0,10068224,192551,642574,803966,0,3572269,805060,2160174,0,367250,0,4333334,1088353,0
2017-07-13,39471637,1519987,24922788,2864533,20149208,12877614,9943903,4427521,14978889,2474847,110860494,15870454,1290943,1411266,29849687,5336566,3203891,12683514,54712940,3135310,4420501,5444407,3244549,8120531,6365318,3086755,1367220,3122616,8437379,6789967,2353497,6686417,3330912,5573356,4434589,27648927,30047758,8540442,11671262,7307010,17491332,2722348,1465894,580935,1470889,1636678,1834266,258204,431687,0,0,0,0,1363128,759176,231157,719941,156461,13364,5367825,13370541,19983656,3045124,34123997,8105730,14687917,1637234,8412977,22987513,23202563,1148467,1452898,0,983461,1321390,4048616,4148935,1070286,5662209,2026682,0,0,0,0,0,0,0,2217193,0,0,0,5455425,0,0,0,213449,0,0,789171,1987263,1789952,1545584,0,0,8908910,192658,688333,612777,0,1215292,728444,2711160,0,702366,0,4605516,960094,0
2017-07-14,60234284,1048240,19961788,2066362,25689303,9654192,7196612,3480568,16039785,3214337,81515312,13261554,2239954,1479526,23124626,4248801,1971857,22123551,91441469,2835172,4231492,4406801,3470785,9074675,8283506,2863871,778164,2393396,5312521,5814602,2625745,6136548,2675759,7283568,3503409,20885821,16160340,5590393,11438003,4889308,20786187,2878744,1061558,261713,841766,1397666,992247,231778,167349,0,0,0,0,2542715,591172,88891,845749,130629,42329,2737188,12180866,20643929,4475892,23349534,6239192,11651935,5271477,6816658,28319892,5801634,1085576,1164378,0,601904,1201743,4688274,5788219,651234,4327584,1895273,0,0,0,0,0,0,0,1654848,0,0,0,3532850,0,0,0,155817,0,0,607160,1567926,1021724,3089256,0,0,7710726,260408,966308,616892,0,451023,475955,2096057,0,240763,0,4716539,547057,0
2017-07-17,33502556,1644618,23243713,3636801,21481069,8151725,4649764,2937534,20910434,4751141,70594469,16012951,1301725,1175554,20529927,3968892,2473469,14268241,79436450,3018206,4922557,5226454,4160746,8827559,7186327,2481291,907218,2408715,6756801,7384842,2433714,5884905,2196418,7886431,5570000,27663604,13307892,9784200,15275841,7401869,24029793,1658142,1908490,473856,1490440,1256868,2305991,214893,190014,0,0,0,0,1409291,399206,94198,551730,143148,27058,3454063,16255898,17496026,2969454,22936328,6814937,5604480,2178078,4231257,21727457,12400130,1495627,1589951,0,2329203,1432649,4195169,5170849,1480362,3086869,1975520,0,0,0,0,0,0,0,2791557,0,0,0,3536794,0,0,0,72054,0,0,618831,8296164,1520636,1929318,0,0,7518676,116049,667562,464657,0,622317,787225,1444047,0,161487,0,3959189,799730,0
2017-07-18,42742498,1398920,17713795,3957892,26150272,12755207,6185349,5621816,14031968,6867302,77823247,15366450,1761609,862647,29120321,5729036,3813143,14532655,106870487,2599715,10066799,7413724,3775600,4314034,9035489,2684879,1012344,3890250,8197796,6097512,4227671,7432981,3732788,8015264,4310195,25337255,12811434,6326961,15313034,5974037,15497364,2036580,477928,393129,1371653,1153799,1022610,332301,183312,0,0,0,0,1870063,1866756,77536,304579,60729,34768,3979202,14513405,15957801,3980105,19123179,4812655,9436755,2312298,7662488,13005028,4522177,847309,1956455,0,1598637,1607334,6258573,7158573,2658951,3248989,1840133,0,0,0,0,0,0,0,1758311,0,0,0,4084132,0,0,0,59585,0,0,447842,5093255,1432397,1673317,0,0,5604952,113101,414534,546957,0,1316930,463524,1528117,0,954702,0,3161806,991206,0
2017-07-19,51034260,1392709,20615419,2936902,21769229,8510278,7033801,4464773,15923372,14043000,51511044,21369697,1743349,2034611,24241192,5402386,4454916,10828549,73121753,1916761,5209316,5984238,2793148,5258093,5253086,2524016,1518815,3047997,8096352,5512398,3388430,6341612,2321441,9371111,4921668,24587725,19588999,6300735,16896075,8051279,13450048,1742100,921054,625788,2155283,1453399,1819080,334694,203850,0,0,0,0,1304961,494564,74279,518444,74382,28150,2849066,18282873,12330716,2816844,17014089,4371314,9624663,5144123,4567482,19737247,3900777,787098,1650842,0,1417717,1589091,4150045,3205142,1214257,3573267,2293102,0,0,0,0,0,0,0,2119749,0,0,0,4336400,0,0,0,71258,0,0,844464,4015310,1394332,1501603,0,0,8299633,248927,504526,2335425,0,1460496,518596,2742047,0,377716,0,4222415,963239,0
2017-07-20,47095050,1410290,17053326,2964341,34174677,13467628,6996645,3621103,16643270,7105481,47328081,15917114,1550135,1259425,30139360,6065496,3451540,11520115,62384367,2126116,5795369,7209548,18127917,4902233,7353267,3455865,1472295,2231826,10456126,6527164,3057503,8068976,2309237,9596333,5332157,54488875,14509836,5098707,16571122,9033776,24405372,2081366,807863,490759,1681662,1539677,1629970,316640,135090,0,0,0,0,2160080,380661,94512,379710,235806,14936,3389615,16113440,13993295,3746116,17258237,11756824,7990391,2841703,4154795,22042958,6607744,729123,2237185,0,1535418,1646777,6707459,5571648,925653,3164780,1391356,0,0,0,0,0,0,0,1530367,0,0,0,3811439,0,0,0,87467,0,0,761887,1505637,961455,1629214,0,0,8077850,184506,494025,1209006,0,450954,504366,1698445,0,442815,0,23508600,805060,0
2017-07-21,88711019,1412108,24671002,2677517,45302930,22131224,5023538,6908113,21682999,6456514,50836269,13271427,1760496,1100700,19971645,4290395,2912121,10763644,65232922,2312106,6706472,5632374,9052622,6915775,8428541,3439614,1561225,3493457,6486063,6831155,4885618,17344938,4306334,12135678,5248141,90331358,12393388,4826383,11437037,8741890,15262604,1778315,740697,418111,2193098,1730448,661477,210886,224966,0,0,0,0,1035280,288805,138489,268010,62847,4645,3473823,11875744,13908488,4227454,15886110,11012537,7486133,3140911,5700541,16809643,6135633,562254,1604754,0,1031710,1942197,4461623,10135919,788089,3918900,1624703,0,0,0,0,0,0,0,1833416,0,0,0,1988203,0,0,0,28201,0,0,613952,1104560,1400768,2117266,0,0,7449663,171293,430508,1248275,0,909828,403430,31732000,0,183557,0,9692115,1870879,0
2017-07-24,46607836,3053176,21122730,3212499,20836422,9661599,6842121,3635299,15114242,3818232,70306709,15232167,1402935,1050047,21944392,4540425,2393457,10693182,48791458,2386661,8140074,6120481,7227787,7278736,8940955,3611037,1095061,5288968,7411252,7624590,2315160,9149554,3013806,9293701,3996005,56593796,12693022,8552012,10628109,8548047,17108579,1873786,708994,339929,2005820,1815010,842342,400809,203981,0,0,0,0,1481803,341217,248627,414721,233104,622717,2913636,14004353,14842270,5939014,15868676,7114145,6373567,2118720,9104230,16213341,5427129,757556,1115185,0,808821,1417375,3506894,3654331,521332,3613341,1282045,0,0,0,0,0,0,0,3906395,0,0,0,6603822,0,0,0,94125,0,0,442231,16012157,1466450,2238991,0,0,7920475,166312,365015,847088,0,673840,435365,8616144,0,142614,0,7714784,852243,0
2017-07-25,54915591,5793414,18612649,2432328,21522189,6191010,5276273,5673689,17569006,4184435,76089789,14848920,1528077,1337115,28210563,5349361,3311877,16370958,84210095,2781934,6166291,6719708,4875739,11327697,14046816,3061044,1114501,9495200,7807274,5885647,1916424,6709165,2471811,11392813,6895087,45779612,22553933,6958889,8460318,8785080,13516928,2416259,914925,408049,2608996,2195271,611691,1111187,161947,0,0,0,0,1642211,305203,120101,400875,60748,79369,4952264,19506406,30764182,14059221,12002860,5121957,7859354,1670959,4223350,49808116,4443749,586587,1188667,0,736296,1385039,5185068,6202988,1066153,4573786,1548557,0,0,0,0,0,0,0,2877597,0,0,0,3046132,0,0,0,113066,0,0,592193,4631361,1197465,1903992,0,0,7146665,313538,792810,1929463,0,582188,708532,5809715,0,131373,0,6415834,648221,0
2017-07-26,47575422,2166225,15172136,2828980,15850344,10987896,4342219,7786493,15400452,3806651,234655935,21472799,1231814,1882057,72226162,4012575,3631234,11770362,65194291,2786813,5278711,6980555,2705480,6653534,13578386,3182893,1326720,4667992,8635845,9148402,2668795,6930755,3469228,10164662,5786145,40310853,48745279,4750198,14313363,9415381,24047015,1667121,807019,514055,1297086,1488926,751324,686196,120651,0,0,0,0,1618894,421011,70773,664580,114836,11779,4458889,15628182,19205417,5721643,15755026,5405479,12794748,2959460,7892839,25140266,3353497,907281,795119,0,795236,1583058,6179028,8527944,813153,2960129,1617507,0,0,0,0,0,0,0,3478360,0,0,0,2900302,0,0,0,96305,0,0,365126,4532914,1163762,2874504,0,0,8830550,300703,261221,761975,0,906856,693634,3951984,0,177664,0,4431854,1122386,0
2017-07-27,70766568,3685905,32175875,9905158,35518251,15261765,7243255,5781242,39239149,6374650,129095996,21224338,2992238,2357620,61841158,10183851,3570875,12291480,62030548,3522555,5811478,11008127,5376025,7845274,15099922,2891070,712894,4621853,19868659,21643696,2623376,10537380,4912025,11121084,5844986,39700662,21407094,8259202,25971950,13765014,86681666,1775657,839918,478897,1256326,2190615,1211473,1001811,289666,0,0,0,0,2709480,841567,103072,777032,201689,18624,4289310,16379523,21611576,5575623,18888931,8099235,22678000,6497922,14476131,38212039,4357701,1251102,1607865,0,1578660,1223971,6891391,6385216,1518747,3594285,1680277,0,0,0,0,0,0,0,4979194,0,0,0,6937513,0,0,0,214643,0,0,947102,2097613,2221040,5051367,0,0,16770403,271936,3681169,1763226,0,697942,1422509,5187220,0,99694,0,6845113,1000292,0
2017-07-28,50088359,1795477,16832947,7624498,17472880,7097225,3678436,3338988,35538732,3022662,66352470,15509841,1347691,939043,35815916,4773643,2089681,9324572,49343317,2170360,4592865,6111002,3374856,4963739,11914389,3147408,1041454,3939072,52870500,13263891,1894880,6503891,5230642,22681737,7769544,28137073,34655050,4841257,14226158,8790190,26149366,1684379,1106889,606581,1376831,2349859,1343109,1582337,147870,0,0,0,0,1318973,640727,91845,571654,90174,42177,2836885,15366959,13555958,4532963,12776296,5037386,10684806,2150126,7787898,30655396,4781306,877694,1277767,0,1126532,1867324,4834532,7393606,956344,2743488,1019071,0,0,0,0,0,0,0,12575900,0,0,0,2645551,0,0,0,73870,0,0,614070,1938890,1414072,2083417,0,0,9532585,537934,1214949,719347,0,339740,742296,4470283,0,156263,0,4946834,867801,0
2017-07-31,65838659,2268160,19422655,7246638,23151962,6117033,7757551,3029671,26748090,4333680,68653763,18534978,2086152,1356552,28325450,6799971,2907187,11464113,61618916,3460822,5393727,7787258,5178448,6202722,13568752,3083736,999835,4272395,20017218,11676502,3767109,7491123,3313961,12761383,7513219,30419275,15336313,8499335,17660855,7659129,35879678,2217472,1199638,767985,1382063,2166422,1209130,1378917,486112,0,0,0,0,1344261,586036,460971,279559,213204,35120,3144463,21894569,23029011,4477202,13800261,6128762,7307044,1885848,6473219,40756361,5634978,733089,1564521,0,1595475,2561996,7783711,3944561,1808131,6869043,1566934,0,0,0,0,0,0,0,8494639,0,0,0,3891580,0,0,0,77049,0,0,993624,1391903,2497744,2055672,0,0,10937127,336510,807932,488117,0,462081,752658,2887419,0,118905,0,6764248,957570,0
2017-08-01,55050401,1205799,24725526,4421395,19060885,4598532,5437296,3754350,37556349,3197848,48273874,12727298,1504934,1304376,29057131,5919236,3155687,12424667,51956075,2654360,3807496,8186630,3329387,5565862,10212964,2860667,945596,4156836,17950130,6456627,3317312,6010820,3970164,10330861,8038653,41834789,14059597,8247544,11990894,7007728,21566624,3277326,917447,531723,1279544,3298571,927893,760705,424904,0,0,0,0,2176262,504534,121883,385763,105167,20950,5074107,26329236,21843629,3667568,10606575,8941908,8950112,1680261,6999168,27524430,3984180,764564,1416242,0,811077,1783649,8396383,7365056,2539848,4739801,1764630,0,0,0,0,0,0,0,4287923,0,0,0,2935900,0,0,0,76303,0,0,1276031,2116467,9672270,1780576,0,0,9257230,276723,1348105,515497,0,560103,781341,3399245,0,524372,0,3680916,1317924,0
