date,BILI,IPHI,MELI,PLUG,RPRX,WKHS,DPHC,LOW,ETSY,FTCH
,Bilibili,Inphi,MercadoLibre,Plug Power,Royalty Pharma,Workhorse,Diamond Peak,Lowes,Etsy,Farfetch
2008-12-01,0.0,0.0,9.9327984494,8.9,0.0,0.0,0.0,15.3406107237,0.0,0.0
2008-12-02,0.0,0.0,10.4754684134,10.0,0.0,0.0,0.0,15.946161147,0.0,0.0
2008-12-03,0.0,0.0,11.3088544297,9.2,0.0,0.0,0.0,17.1653359993,0.0,0.0
2008-12-04,0.0,0.0,10.7274223253,9.9,0.0,0.0,0.0,17.3429641234,0.0,0.0
2008-12-05,0.0,0.0,11.3863787102,10.7,0.0,0.0,0.0,18.0373286088,0.0,0.0
2008-12-08,0.0,0.0,15.4854750459,12.5,0.0,0.0,0.0,18.4571769023,0.0,0.0
2008-12-09,0.0,0.0,13.9059178291,11.5,0.0,0.0,0.0,17.8354784677,0.0,0.0
2008-12-10,0.0,0.0,15.2044495288,12.3,0.0,0.0,0.0,18.4006588628,0.0,0.0
2008-12-11,0.0,0.0,15.0687820378,12.2,0.0,0.0,0.0,17.375260146,0.0,0.0
2008-12-12,0.0,0.0,16.6386487196,12.6,0.0,0.0,0.0,17.7547384113,0.0,0.0
2008-12-15,0.0,0.0,14.6327079595,11.4,0.0,0.0,0.0,17.714368383,0.0,0.0
2008-12-16,0.0,0.0,14.5067310036,15.5,0.0,0.0,0.0,18.1988087217,0.0,0.0
2008-12-17,0.0,0.0,14.1288001358,12.6,0.0,0.0,0.0,18.55406497,0.0,0.0
2008-12-18,0.0,0.0,14.0997285305,11.1,0.0,0.0,0.0,18.327992812,0.0,0.0
2008-12-19,0.0,0.0,14.8846618714,9.0,0.0,0.0,0.0,18.1988087217,0.0,0.0
2008-12-22,0.0,0.0,13.1597466285,10.5,0.0,0.0,0.0,17.23800205,0.0,0.0
2008-12-23,0.0,0.0,13.7896314082,10.0,0.0,0.0,0.0,17.0442259146,0.0,0.0
2008-12-24,0.0,0.0,13.5279869613,10.1,0.0,0.0,0.0,17.149187988,0.0,0.0
2008-12-26,0.0,0.0,13.624892312,10.6,0.0,0.0,0.0,17.0603739259,0.0,0.0
2008-12-29,0.0,0.0,13.6636544523,9.9,0.0,0.0,0.0,17.1572619936,0.0,0.0
2008-12-30,0.0,0.0,15.2044495288,9.0,0.0,0.0,0.0,17.375260146,0.0,0.0
2008-12-31,0.0,0.0,15.902168054,10.2,0.0,0.0,0.0,17.375260146,0.0,0.0
2009-01-02,0.0,0.0,17.0359606575,10.4,0.0,0.0,0.0,18.2795487781,0.0,0.0
2009-01-05,0.0,0.0,18.1891343312,10.5,0.0,0.0,0.0,18.5379169587,0.0,0.0
2009-01-06,0.0,0.0,17.898418279,11.0,0.0,0.0,0.0,18.5379169587,0.0,0.0
2009-01-07,0.0,0.0,16.570814974,10.4,0.0,0.0,0.0,17.8677744903,0.0,0.0
2009-01-08,0.0,0.0,16.4739096233,10.9,0.0,0.0,0.0,17.7224423887,0.0,0.0
2009-01-09,0.0,0.0,15.7277384227,10.9,0.0,0.0,0.0,17.1088179597,0.0,0.0
2009-01-12,0.0,0.0,15.0009482923,10.1,0.0,0.0,0.0,16.3337134179,0.0,0.0
2009-01-13,0.0,0.0,15.0687820378,10.7,0.0,0.0,0.0,16.3902314574,0.0,0.0
2009-01-14,0.0,0.0,14.1481812059,10.2,0.0,0.0,0.0,15.8613840877,0.0,0.0
2009-01-15,0.0,0.0,14.3904445827,10.0,0.0,0.0,0.0,16.6560751105,0.0,0.0
2009-01-16,0.0,0.0,14.9524956169,10.1,0.0,0.0,0.0,17.061529714,0.0,0.0
2009-01-20,0.0,0.0,12.0840972355,8.9,0.0,0.0,0.0,16.1127659419,0.0,0.0
2009-01-21,0.0,0.0,12.8787211114,9.9,0.0,0.0,0.0,16.4209114405,0.0,0.0
2009-01-22,0.0,0.0,12.1713120511,9.0,0.0,0.0,0.0,16.4533478088,0.0,0.0
2009-01-23,0.0,0.0,12.2100741914,8.5,0.0,0.0,0.0,16.2587295991,0.0,0.0
2009-01-26,0.0,0.0,13.0531507427,9.3,0.0,0.0,0.0,16.7452751233,0.0,0.0
2009-01-27,0.0,0.0,13.1306750233,9.4,0.0,0.0,0.0,16.1695295864,0.0,0.0
2009-01-28,0.0,0.0,13.8477746187,9.6,0.0,0.0,0.0,16.1695295864,0.0,0.0
2009-01-29,0.0,0.0,13.3923194703,9.2,0.0,0.0,0.0,15.7073113384,0.0,0.0
2009-01-30,0.0,0.0,12.9950075323,9.0,0.0,0.0,0.0,14.8153112108,0.0,0.0
2009-02-02,0.0,0.0,12.1228593757,10.0,0.0,0.0,0.0,14.9288384998,0.0,0.0
2009-02-03,0.0,0.0,12.5395523839,10.6,0.0,0.0,0.0,15.3586203794,0.0,0.0
2009-02-04,0.0,0.0,13.6345828471,10.4,0.0,0.0,0.0,14.9288384998,0.0,0.0
2009-02-05,0.0,0.0,14.2741581619,10.5,0.0,0.0,0.0,15.2694203667,0.0,0.0
2009-02-06,0.0,0.0,14.9137334766,10.4,0.0,0.0,0.0,15.6018931415,0.0,0.0
2009-02-09,0.0,0.0,15.223830599,10.2,0.0,0.0,0.0,15.4153840239,0.0,0.0
2009-02-10,0.0,0.0,14.8555902662,9.1,0.0,0.0,0.0,14.7504384742,0.0,0.0
2009-02-11,0.0,0.0,16.4739096233,9.3,0.0,0.0,0.0,14.8153112108,0.0,0.0
2009-02-12,0.0,0.0,16.0087639398,9.6,0.0,0.0,0.0,15.0261476046,0.0,0.0
2009-02-13,0.0,0.0,15.5533087914,9.3,0.0,0.0,0.0,14.4341838835,0.0,0.0
2009-02-17,0.0,0.0,14.2063244163,8.9,0.0,0.0,0.0,13.8422201625,0.0,0.0
2009-02-18,0.0,0.0,14.1288001358,8.5,0.0,0.0,0.0,13.6962565052,0.0,0.0
2009-02-19,0.0,0.0,14.0512758552,8.1,0.0,0.0,0.0,13.7692383338,0.0,0.0
2009-02-20,0.0,0.0,13.8671556888,7.9,0.0,0.0,0.0,12.8610200221,0.0,0.0
2009-02-23,0.0,0.0,12.6655293398,7.8,0.0,0.0,0.0,12.2366199327,0.0,0.0
2009-02-24,0.0,0.0,14.2838486969,9.1,0.0,0.0,0.0,12.6582927203,0.0,0.0
2009-02-25,0.0,0.0,15.3982602303,8.4,0.0,0.0,0.0,12.4636745107,0.0,0.0
2009-02-26,0.0,0.0,15.5823803966,9.0,0.0,0.0,0.0,12.9096745745,0.0,0.0
2009-02-27,0.0,0.0,16.1928841062,9.6,0.0,0.0,0.0,12.8448018379,0.0,0.0
2009-03-02,0.0,0.0,15.1947589937,8.1,0.0,0.0,0.0,11.920365342,0.0,0.0
2009-03-03,0.0,0.0,14.700541705,8.0,0.0,0.0,0.0,11.4662561861,0.0,0.0
2009-03-04,0.0,0.0,14.8458997311,8.6,0.0,0.0,0.0,11.4824743703,0.0,0.0
2009-03-05,0.0,0.0,14.1772528111,7.1,0.0,0.0,0.0,10.8824015571,0.0,0.0
2009-03-06,0.0,0.0,14.1191096007,7.1,0.0,0.0,0.0,10.8580742809,0.0,0.0
2009-03-09,0.0,0.0,13.6539639172,6.8,0.0,0.0,0.0,11.0932379509,0.0,0.0
2009-03-10,0.0,0.0,15.1269252482,7.5,0.0,0.0,0.0,11.8636016975,0.0,0.0
2009-03-11,0.0,0.0,16.1928841062,7.6,0.0,0.0,0.0,12.2447290248,0.0,0.0
2009-03-12,0.0,0.0,16.7064824651,8.6,0.0,0.0,0.0,12.6582927203,0.0,0.0
2009-03-13,0.0,0.0,16.6192676494,8.5,0.0,0.0,0.0,12.8853472983,0.0,0.0
2009-03-16,0.0,0.0,16.0378355451,8.3,0.0,0.0,0.0,12.5366563393,0.0,0.0
2009-03-17,0.0,0.0,16.5029812285,8.6,0.0,0.0,0.0,13.3151291779,0.0,0.0
2009-03-18,0.0,0.0,16.3673137375,9.1,0.0,0.0,0.0,13.9395292673,0.0,0.0
2009-03-19,0.0,0.0,15.9990734048,8.6,0.0,0.0,0.0,14.2801111342,0.0,0.0
2009-03-20,0.0,0.0,15.766500563,7.5,0.0,0.0,0.0,13.8097837942,0.0,0.0
2009-03-23,0.0,0.0,16.7161730001,8.9,0.0,0.0,0.0,14.6450202773,0.0,0.0
2009-03-24,0.0,0.0,16.3188610622,8.9,0.0,0.0,0.0,14.4747293439,0.0,0.0
2009-03-25,0.0,0.0,18.3635639625,9.5,0.0,0.0,0.0,14.9693839601,0.0,0.0
2009-03-26,0.0,0.0,19.0031392773,9.9,0.0,0.0,0.0,15.5045840367,0.0,0.0
2009-03-27,0.0,0.0,18.3151112871,9.4,0.0,0.0,0.0,15.2532021825,0.0,0.0
2009-03-30,0.0,0.0,18.0825384454,7.2,0.0,0.0,0.0,14.961274868,0.0,0.0
2009-03-31,0.0,0.0,17.9759425596,8.7,0.0,0.0,0.0,14.7990930266,0.0,0.0
2009-04-01,0.0,0.0,17.9565614894,8.6,0.0,0.0,0.0,14.9856021442,0.0,0.0
2009-04-02,0.0,0.0,19.0128298123,9.5,0.0,0.0,0.0,15.6829840622,0.0,0.0
2009-04-03,0.0,0.0,18.964377137,9.4,0.0,0.0,0.0,15.5045840367,0.0,0.0
2009-04-06,0.0,0.0,18.9837582071,9.4,0.0,0.0,0.0,15.7316386146,0.0,0.0
2009-04-07,0.0,0.0,18.5767557341,8.86,0.0,0.0,0.0,15.0910203411,0.0,0.0
2009-04-08,0.0,0.0,18.8190191109,9.4,0.0,0.0,0.0,15.772184075,0.0,0.0
2009-04-09,0.0,0.0,20.8540314761,10.1,0.0,0.0,0.0,16.477675085,0.0,0.0
2009-04-13,0.0,0.0,20.9606273619,10.2,0.0,0.0,0.0,16.4452387167,0.0,0.0
2009-04-14,0.0,0.0,21.0866043178,9.3,0.0,0.0,0.0,16.0803295736,0.0,0.0
2009-04-15,0.0,0.0,21.3385582297,10.0,0.0,0.0,0.0,15.8248931734,0.0,0.0
2009-04-16,0.0,0.0,21.7067985625,10.5,0.0,0.0,0.0,16.3950128451,0.0,0.0
2009-04-17,0.0,0.0,22.1913253161,10.5,0.0,0.0,0.0,16.8836868495,0.0,0.0
2009-04-20,0.0,0.0,21.0478421776,10.4,0.0,0.0,0.0,16.0610856088,0.0,0.0
2009-04-21,0.0,0.0,22.1234915706,10.5,0.0,0.0,0.0,16.7370846482,0.0,0.0
2009-04-22,0.0,0.0,23.5964529016,10.2,0.0,0.0,0.0,17.022144484,0.0,0.0
2009-04-23,0.0,0.0,23.7321203927,9.3,0.0,0.0,0.0,16.5904824469,0.0,0.0
2009-04-24,0.0,0.0,23.4704759457,9.8,0.0,0.0,0.0,17.1768912521,0.0,0.0
2009-04-27,0.0,0.0,23.1894504286,9.8,0.0,0.0,0.0,16.9488433834,0.0,0.0
2009-04-28,0.0,0.0,23.2088314987,10.0,0.0,0.0,0.0,17.2339032192,0.0,0.0
2009-04-29,0.0,0.0,25.5054883109,10.5,0.0,0.0,0.0,17.3153488866,0.0,0.0
2009-04-30,0.0,0.0,26.4842323533,9.9,0.0,0.0,0.0,17.5108184883,0.0,0.0
2009-05-01,0.0,0.0,26.5714471689,9.8,0.0,0.0,0.0,16.9814216503,0.0,0.0
2009-05-04,0.0,0.0,26.6295903793,10.4,0.0,0.0,0.0,17.1198792849,0.0,0.0
2009-05-05,0.0,0.0,27.0269023173,10.4,0.0,0.0,0.0,17.1198792849,0.0,0.0
2009-05-06,0.0,0.0,28.0444084999,10.2,0.0,0.0,0.0,16.9814216503,0.0,0.0
2009-05-07,0.0,0.0,22.8502817011,9.5,0.0,0.0,0.0,16.5904824469,0.0,0.0
2009-05-08,0.0,0.0,23.5383096912,10.1,0.0,0.0,0.0,16.1262421428,0.0,0.0
2009-05-11,0.0,0.0,23.4995475509,10.0,0.0,0.0,0.0,15.4991105039,0.0,0.0
2009-05-12,0.0,0.0,24.8077697857,9.7,0.0,0.0,0.0,15.6620018386,0.0,0.0
2009-05-13,0.0,0.0,22.8309006309,9.0,0.0,0.0,0.0,15.4095202697,0.0,0.0
2009-05-14,0.0,0.0,23.5189286211,9.3,0.0,0.0,0.0,15.3687974361,0.0,0.0
2009-05-15,0.0,0.0,23.916240559,9.0,0.0,0.0,0.0,15.026725633,0.0,0.0
2009-05-18,0.0,0.0,23.0828545428,9.1,0.0,0.0,0.0,16.2402660771,0.0,0.0
2009-05-19,0.0,0.0,22.8115195608,9.1,0.0,0.0,0.0,16.3298563112,0.0,0.0
2009-05-20,0.0,0.0,22.7824479555,9.5,0.0,0.0,0.0,16.0610856088,0.0,0.0
2009-05-21,0.0,0.0,21.8424660535,9.1,0.0,0.0,0.0,15.7190138058,0.0,0.0
2009-05-22,0.0,0.0,21.7164890976,9.2,0.0,0.0,0.0,15.776025773,0.0,0.0
2009-05-26,0.0,0.0,21.8133944483,9.5,0.0,0.0,0.0,16.3217117445,0.0,0.0
2009-05-27,0.0,0.0,19.8752874338,9.02,0.0,0.0,0.0,15.9877845082,0.0,0.0
2009-05-28,0.0,0.0,19.7202388726,9.2,0.0,0.0,0.0,15.4909659371,0.0,0.0
2009-05-29,0.0,0.0,20.970317897,9.3,0.0,0.0,0.0,15.4828213704,0.0,0.0
2009-06-01,0.0,0.0,22.036276755,9.7,0.0,0.0,0.0,16.4357356788,0.0,0.0
2009-06-02,0.0,0.0,22.2591590616,10.1,0.0,0.0,0.0,16.7696629151,0.0,0.0
2009-06-03,0.0,0.0,22.3851360176,10.1,0.0,0.0,0.0,16.5334704797,0.0,0.0
2009-06-04,0.0,0.0,22.7824479555,10.0,0.0,0.0,0.0,16.3624345782,0.0,0.0
2009-06-05,0.0,0.0,22.8890438413,9.5,0.0,0.0,0.0,16.3217117445,0.0,0.0
2009-06-08,0.0,0.0,22.976258657,9.3,0.0,0.0,0.0,16.3787237117,0.0,0.0
2009-06-09,0.0,0.0,23.2088314987,9.2,0.0,0.0,0.0,16.6637835475,0.0,0.0
2009-06-10,0.0,0.0,24.2069566112,9.3,0.0,0.0,0.0,16.5904824469,0.0,0.0
2009-06-11,0.0,0.0,24.0809796553,11.4,0.0,0.0,0.0,16.2484106438,0.0,0.0
2009-06-12,0.0,0.0,24.3523146373,10.5,0.0,0.0,0.0,16.1669649765,0.0,0.0
2009-06-15,0.0,0.0,23.3057368495,9.8,0.0,0.0,0.0,16.0122182084,0.0,0.0
2009-06-16,0.0,0.0,22.5208035086,9.2,0.0,0.0,0.0,15.556122471,0.0,0.0
2009-06-17,0.0,0.0,22.5983277892,9.4,0.0,0.0,0.0,15.4909659371,0.0,0.0
2009-06-18,0.0,0.0,22.9084249115,9.0,0.0,0.0,0.0,14.9941473661,0.0,0.0
2009-06-19,0.0,0.0,23.1409977532,9.3,0.0,0.0,0.0,15.2954963354,0.0,0.0
2009-06-22,0.0,0.0,21.1738191335,8.2,0.0,0.0,0.0,15.1977615345,0.0,0.0
2009-06-23,0.0,0.0,21.3870109051,8.2,0.0,0.0,0.0,14.9127016987,0.0,0.0
2009-06-24,0.0,0.0,22.2979212019,8.4,0.0,0.0,0.0,14.8068223311,0.0,0.0
2009-06-25,0.0,0.0,23.780573068,8.001,0.0,0.0,0.0,15.3687974361,0.0,0.0
2009-06-26,0.0,0.0,24.7496265753,7.3,0.0,0.0,0.0,15.6538572719,0.0,0.0
2009-06-29,0.0,0.0,25.7089895475,8.9,0.0,0.0,0.0,15.8574714404,0.0,0.0
2009-06-30,0.0,0.0,26.048158275,8.823,0.0,0.0,0.0,15.8086040399,0.0,0.0
2009-07-01,0.0,0.0,25.8252759683,8.1,0.0,0.0,0.0,15.8900497073,0.0,0.0
2009-07-02,0.0,0.0,25.3407492147,8.6,0.0,0.0,0.0,15.2303398015,0.0,0.0
2009-07-06,0.0,0.0,23.7999541382,7.9,0.0,0.0,0.0,15.3687974361,0.0,0.0
2009-07-07,0.0,0.0,23.3251179196,7.8,0.0,0.0,0.0,15.1733278343,0.0,0.0
2009-07-08,0.0,0.0,22.5014224384,7.6,0.0,0.0,0.0,15.3525083026,0.0,0.0
2009-07-09,0.0,0.0,22.9859491921,7.7,0.0,0.0,0.0,15.43395397,0.0,0.0
2009-07-10,0.0,0.0,23.8290257434,7.4,0.0,0.0,0.0,15.3525083026,0.0,0.0
2009-07-13,0.0,0.0,25.117866908,7.3,0.0,0.0,0.0,15.6864355389,0.0,0.0
2009-07-14,0.0,0.0,25.912490784,7.2,0.0,0.0,0.0,15.9389171078,0.0,0.0
2009-07-15,0.0,0.0,27.6664776321,7.3,0.0,0.0,0.0,16.3868682784,0.0,0.0
2009-07-16,0.0,0.0,28.3448150872,7.6,0.0,0.0,0.0,16.4441364152,0.0,0.0
2009-07-17,0.0,0.0,26.5520660988,7.7,0.0,0.0,0.0,16.7059336118,0.0,0.0
2009-07-20,0.0,0.0,28.1606949208,7.31,0.0,0.0,0.0,16.9759119709,0.0,0.0
2009-07-21,0.0,0.0,29.6142751817,7.5,0.0,0.0,0.0,16.8204698854,0.0,0.0
2009-07-22,0.0,0.0,29.2847969892,7.417,0.0,0.0,0.0,16.9759119709,0.0,0.0
2009-07-23,0.0,0.0,30.3119937069,7.7,0.0,0.0,0.0,17.7122165865,0.0,0.0
2009-07-24,0.0,0.0,29.5658225063,7.7,0.0,0.0,0.0,17.9985572703,0.0,0.0
2009-07-27,0.0,0.0,29.517369831,8.2,0.0,0.0,0.0,17.4095135779,0.0,0.0
2009-07-28,0.0,0.0,27.2207130188,8.1,0.0,0.0,0.0,17.6794919369,0.0,0.0
2009-07-29,0.0,0.0,27.2400940889,7.5,0.0,0.0,0.0,17.7040354241,0.0,0.0
2009-07-30,0.0,0.0,28.3641961573,7.9,0.0,0.0,0.0,18.1212747063,0.0,0.0
2009-07-31,0.0,0.0,27.918431544,7.9,0.0,0.0,0.0,18.3748907405,0.0,0.0
2009-08-03,0.0,0.0,29.7596332078,7.8,0.0,0.0,0.0,18.6039632876,0.0,0.0
2009-08-04,0.0,0.0,29.653037322,7.65,0.0,0.0,0.0,18.4976081765,0.0,0.0
2009-08-05,0.0,0.0,30.7480677852,7.9,0.0,0.0,0.0,18.3830719029,0.0,0.0
2009-08-06,0.0,0.0,32.2888628617,7.6,0.0,0.0,0.0,18.5957821252,0.0,0.0
2009-08-07,0.0,0.0,32.9865813869,7.631,0.0,0.0,0.0,19.5120723135,0.0,0.0
2009-08-10,0.0,0.0,33.0253435272,7.88,0.0,0.0,0.0,19.0866518689,0.0,0.0
2009-08-11,0.0,0.0,31.794645573,7.5,0.0,0.0,0.0,19.0293837322,0.0,0.0
2009-08-12,0.0,0.0,32.2597912565,7.66,0.0,0.0,0.0,18.693956074,0.0,0.0
2009-08-13,0.0,0.0,31.8334077133,7.7,0.0,0.0,0.0,19.0702895442,0.0,0.0
2009-08-14,0.0,0.0,30.7093056449,7.6,0.0,0.0,0.0,18.6775937492,0.0,0.0
2009-08-17,0.0,0.0,29.3623212698,7.45,0.0,0.0,0.0,16.7468394238,0.0,0.0
2009-08-18,0.0,0.0,29.6142751817,7.7,0.0,0.0,0.0,16.3541436288,0.0,0.0
2009-08-19,0.0,0.0,29.3235591295,7.32,0.0,0.0,0.0,16.5423103639,0.0,0.0
2009-08-20,0.0,0.0,29.5561319713,7.499,0.0,0.0,0.0,16.6813901246,0.0,0.0
2009-08-21,0.0,0.0,30.5058044084,7.5,0.0,0.0,0.0,17.3113396291,0.0,0.0
2009-08-24,0.0,0.0,31.0194027672,7.3,0.0,0.0,0.0,16.9513684837,0.0,0.0
2009-08-25,0.0,0.0,31.1453797231,7.189,0.0,0.0,0.0,17.2377091675,0.0,0.0
2009-08-26,0.0,0.0,30.4670422681,7.151,0.0,0.0,0.0,17.6631296121,0.0,0.0
2009-08-27,0.0,0.0,29.9437533742,7.5,0.0,0.0,0.0,17.7531223985,0.0,0.0
2009-08-28,0.0,0.0,29.9825155144,7.1,0.0,0.0,0.0,17.7531223985,0.0,0.0
2009-08-31,0.0,0.0,30.4961138733,7.0,0.0,0.0,0.0,17.5894991506,0.0,0.0
2009-09-01,0.0,0.0,29.4979887608,6.696,0.0,0.0,0.0,17.0659047572,0.0,0.0
2009-09-02,0.0,0.0,30.0018965846,6.69,0.0,0.0,0.0,17.0659047572,0.0,0.0
2009-09-03,0.0,0.0,30.5833286889,6.7,0.0,0.0,0.0,17.434057065,0.0,0.0
2009-09-04,0.0,0.0,31.6202159417,6.982,0.0,0.0,0.0,17.6876730993,0.0,0.0
2009-09-08,0.0,0.0,32.4826735632,6.8,0.0,0.0,0.0,17.8103905352,0.0,0.0
2009-09-09,0.0,0.0,33.1707015533,7.142,0.0,0.0,0.0,17.7694847233,0.0,0.0
2009-09-10,0.0,0.0,33.5680134913,7.342,0.0,0.0,0.0,17.8840209968,0.0,0.0
2009-09-11,0.0,0.0,33.0350340623,7.45,0.0,0.0,0.0,17.5322310138,0.0,0.0
2009-09-14,0.0,0.0,31.9496941342,7.5,0.0,0.0,0.0,17.474962877,0.0,0.0
2009-09-15,0.0,0.0,31.8430982484,7.5,0.0,0.0,0.0,17.3522454411,0.0,0.0
2009-09-16,0.0,0.0,35.6127163916,7.899,0.0,0.0,0.0,17.6713107745,0.0,0.0
2009-09-17,0.0,0.0,35.8840513736,7.799,0.0,0.0,0.0,17.7203977489,0.0,0.0
2009-09-18,0.0,0.0,35.9906472594,7.636,0.0,0.0,0.0,17.9740137831,0.0,0.0
2009-09-21,0.0,0.0,36.1360052855,8.3,0.0,0.0,0.0,17.9576514584,0.0,0.0
2009-09-22,0.0,0.0,36.8143427406,8.35,0.0,0.0,0.0,17.2377091675,0.0,0.0
2009-09-23,0.0,0.0,37.0275345122,8.001,0.0,0.0,0.0,17.6140426377,0.0,0.0
2009-09-24,0.0,0.0,37.3376316345,7.901,0.0,0.0,0.0,17.4995063642,0.0,0.0
2009-09-25,0.0,0.0,36.9403196965,8.099,0.0,0.0,0.0,17.2213468428,0.0,0.0
2009-09-28,0.0,0.0,37.7252530374,8.398,0.0,0.0,0.0,17.3849700907,0.0,0.0
2009-09-29,0.0,0.0,37.7058719673,8.9,0.0,0.0,0.0,17.3522454411,0.0,0.0
2009-09-30,0.0,0.0,37.269797889,8.8,0.0,0.0,0.0,17.1313540564,0.0,0.0
2009-10-01,0.0,0.0,35.8549797684,8.6,0.0,0.0,0.0,16.6568466375,0.0,0.0
2009-10-02,0.0,0.0,35.8355986983,8.79,0.0,0.0,0.0,16.3868682784,0.0,0.0
2009-10-05,0.0,0.0,38.2776135365,8.51,0.0,0.0,0.0,16.7386582614,0.0,0.0
2009-10-06,0.0,0.0,39.5761452363,9.3,0.0,0.0,0.0,16.9186438341,0.0,0.0
2009-10-07,0.0,0.0,39.4889304206,9.199,0.0,0.0,0.0,16.5259480391,0.0,0.0
2009-10-08,0.0,0.0,39.4404777452,11.2,0.0,0.0,0.0,17.0004554581,0.0,0.0
2009-10-09,0.0,0.0,40.3707691122,10.9,0.0,0.0,0.0,17.1313540564,0.0,0.0
2009-10-12,0.0,0.0,39.9056234287,11.9,0.0,0.0,0.0,17.1886221932,0.0,0.0
2009-10-13,0.0,0.0,40.5355082084,11.7,0.0,0.0,0.0,17.5485933386,0.0,0.0
2009-10-14,0.0,0.0,40.7971526554,11.8,0.0,0.0,0.0,17.8512963472,0.0,0.0
2009-10-15,0.0,0.0,40.5161271383,11.7,0.0,0.0,0.0,17.7855759741,0.0,0.0
2009-10-16,0.0,0.0,40.4676744629,11.5,0.0,0.0,0.0,17.5473396216,0.0,0.0
2009-10-19,0.0,0.0,40.4579839279,11.0,0.0,0.0,0.0,17.8759414871,0.0,0.0
2009-10-20,0.0,0.0,39.5180020258,10.4,0.0,0.0,0.0,17.5719847615,0.0,0.0
2009-10-21,0.0,0.0,38.8299740357,10.4,0.0,0.0,0.0,17.0544368232,0.0,0.0
2009-10-22,0.0,0.0,38.8881172461,10.7,0.0,0.0,0.0,17.3912537354,0.0,0.0
2009-10-23,0.0,0.0,39.2369765087,10.5,0.0,0.0,0.0,17.01336159,0.0,0.0
2009-10-26,0.0,0.0,39.3629534647,9.801,0.0,0.0,0.0,16.7094048643,0.0,0.0
2009-10-27,0.0,0.0,36.7174373899,9.001,0.0,0.0,0.0,16.3725879521,0.0,0.0
2009-10-28,0.0,0.0,34.4983048582,8.401,0.0,0.0,0.0,16.0193409466,0.0,0.0
2009-10-29,0.0,0.0,36.0778620751,8.977,0.0,0.0,0.0,16.4136631853,0.0,0.0
2009-10-30,0.0,0.0,34.6824250246,8.6,0.0,0.0,0.0,16.0768462731,0.0,0.0
2009-11-02,0.0,0.0,36.3879591974,8.8,0.0,0.0,0.0,16.0850613198,0.0,0.0
2009-11-03,0.0,0.0,36.8627954159,9.0,0.0,0.0,0.0,15.9782657135,0.0,0.0
2009-11-04,0.0,0.0,37.1728925383,8.601,0.0,0.0,0.0,16.0275559933,0.0,0.0
2009-11-05,0.0,0.0,42.5511395035,8.6,0.0,0.0,0.0,16.4875986051,0.0,0.0
2009-11-06,0.0,0.0,43.4426687302,8.798,0.0,0.0,0.0,17.2023076627,0.0,0.0
2009-11-09,0.0,0.0,42.8515460908,9.199,0.0,0.0,0.0,17.4569741085,0.0,0.0
2009-11-10,0.0,0.0,42.8127839505,9.0,0.0,0.0,0.0,17.2598129892,0.0,0.0
2009-11-11,0.0,0.0,43.4039065899,8.9,0.0,0.0,0.0,17.4980493417,0.0,0.0
2009-11-12,0.0,0.0,43.9271954838,8.5,0.0,0.0,0.0,17.6377051346,0.0,0.0
2009-11-13,0.0,0.0,43.6074078264,8.9,0.0,0.0,0.0,17.9498769069,0.0,0.0
2009-11-16,0.0,0.0,43.5395740809,8.7,0.0,0.0,0.0,17.8595113939,0.0,0.0
2009-11-17,0.0,0.0,44.1694588606,8.601,0.0,0.0,0.0,17.6459201812,0.0,0.0
2009-11-18,0.0,0.0,44.8187247105,8.928,0.0,0.0,0.0,17.7362856943,0.0,0.0
2009-11-19,0.0,0.0,44.3148168867,8.493,0.0,0.0,0.0,17.6541352279,0.0,0.0
2009-11-20,0.0,0.0,43.8981238786,8.22,0.0,0.0,0.0,17.5391245749,0.0,0.0
2009-11-23,0.0,0.0,47.0087856369,8.144,0.0,0.0,0.0,17.9745220468,0.0,0.0
2009-11-24,0.0,0.0,46.6405453041,8.126,0.0,0.0,0.0,18.0813176531,0.0,0.0
2009-11-25,0.0,0.0,47.8518621882,8.0,0.0,0.0,0.0,18.1963283061,0.0,0.0
2009-11-27,0.0,0.0,47.0863099175,7.801,0.0,0.0,0.0,18.0402424199,0.0,0.0
2009-11-30,0.0,0.0,47.822790583,8.0,0.0,0.0,0.0,17.9170167203,0.0,0.0
2009-12-01,0.0,0.0,50.5167593332,7.949,0.0,0.0,0.0,18.5495753116,0.0,0.0
2009-12-02,0.0,0.0,52.76496347,7.715,0.0,0.0,0.0,18.607080638,0.0,0.0
2009-12-03,0.0,0.0,50.9237618062,7.701,0.0,0.0,0.0,18.4674248452,0.0,0.0
2009-12-04,0.0,0.0,50.09037579,7.6,0.0,0.0,0.0,18.7960267107,0.0,0.0
2009-12-07,0.0,0.0,48.0359823546,7.4,0.0,0.0,0.0,18.7138762443,0.0,0.0
2009-12-08,0.0,0.0,48.1038161001,7.32,0.0,0.0,0.0,18.6563709179,0.0,0.0
2009-12-09,0.0,0.0,47.7743379076,7.3,0.0,0.0,0.0,18.7385213843,0.0,0.0
2009-12-10,0.0,0.0,47.3382638294,7.299,0.0,0.0,0.0,18.9685426902,0.0,0.0
2009-12-11,0.0,0.0,46.9990951018,7.1,0.0,0.0,0.0,19.6175313747,0.0,0.0
2009-12-14,0.0,0.0,47.9487675389,7.022,0.0,0.0,0.0,19.8557677272,0.0,0.0
