date,Alphabet,Apple,Amazon,Microsoft,eBay,Taiwan_Semicon,ON_Semiconductor,Intel,IBM,AMD,Cisco_Systems,Adobe_Systems,AutoDesk,AT&T,Disney,SalesForce,JP_Morgan,Bank of America,Berkshire Hathaway,Johnson&Johnson,P&G,Home Depot,Walmart,Cocal Cola,Pepsico,Unilever,McDonald's,Starbucks,Merck,United Health,Visa,Master Card,Exxon Mobil,Chevron,General Electronics,US Steel,Tesla,Alibaba,Gilead Sciences,Twitter,GoPro,Tiffany & Co,Shake Shack,Lululemon,DuPont,Splunk,Atlassian,Okta,Pluralsight,Zscaler,DocuSign,MongoDB,WisdomTree India,iShares Singapore,Vietnam(VNM),iShares Indonesia,iShares Philippin,ChinaAMC,AIG,Pfizer,Citigroup,Caterpillar,NVIDIA,Nike,PayPal,Xilinx,Square,Micron Tech,Target,Workday,TWLIO,Roku,VMware,US Bond ETF,US REIT ETF,Gold Shares,SP500,Match,Costco,Tencent,NIO,Uber,Lyft,Slack,Kura Sushi,Crowd Strike,Zoom Technology,Baidu,Pinterest,Pinduoduo,IQIYI,Momo,Luckin Coffee,Beyond Meat,Guardant Health,CRISPR Therapeautics,10x Genomics,Moderna,Regeneron,Blue Apron,Shopify,ServiceNow,Datadog,Livongo Health
,GOOG,AAPL,AMZN,MSFT,EBAY,TSM,ON,INTC,IBM,AMD,CSCO,ADBE,ADSK,T,DIS,CRM,JPM,BAC,BRK.A,JNJ,PG,HD,WMT,KO,PEP,UL,MCD,SBUX,MRK,UNH,V,MA,XOM,CVX,GE,X,TSLA,BABA,GILD,TWTR,GPRO,TIF,SHAK,LULU,DD,SPLK,TEAM,OKTA,PS,ZS,DOCU,MDB,EPI,EWS,VNM,EIDO,EPHE,PEK,AIG,PFE,C,CAT,NVDA,NKE,PYPL,XLNX,SQ,MU,TGT,WDAY,TWLO,ROKU,VMW,BND,IYR,GLD,SPY,MTCH,COST,TCEHY,NIO,UBER,LYFT,WORK,KRUS,CRWD,ZOOM,BIDU,PINS,PDD,IQ,MOMO,LK,BYND,GH,CRSP,TXG,MRNA,REGN,APRN,SHOP,NOW,DDOG,LVGO
11/22/2013,515.94,74.26,372.31,37.57,21.18,17.13,6.95,23.87,181.3,3.34,21.46,56.41,45.86,35.42,70.2,54.69,57.46,15.64,174850,95.25,84.95,79.18,79.81,40.43,85.74,40.08,98.27,40.67,48.94,73.74,50.53,75.45,95.01,124.03,27.08,26.36,121.38,,74.27,41,,81.08,,69.42,56.48,73.56,,,,,,,16.25,54.32,19.51,23.63,32.42,33.67,49.59,32.12,52.41,82.88,,39.44,,43.98,,20.19,63.7,74.07,,,81.3,80.9,63.49,119.92,180.81,,125.21,11.08,,,,,,,,158.09,,,,,,,,,,,293.68,,,55.42,,
11/29/2013,529.79,79.44,393.62,38.13,21.26,17.73,7.09,23.84,179.68,3.64,21.25,56.78,45.25,35.21,70.54,52.09,57.22,15.82,174750,94.66,84.22,80.67,81.01,40.19,84.46,40.5,97.37,40.73,49.83,74.48,50.87,76.08,93.48,122.44,26.66,26.81,127.28,,74.81,41.57,,89.14,,69.72,55.63,72.16,,,,,,,16.66,54.32,19.58,23.11,33.46,33.94,49.75,31.73,52.92,84.6,,39.57,,44.43,,21.1,63.93,82.35,,,80.63,80.98,63.1,120.7,181,,125.43,11.61,,,,,,,,166.57,,,,,,,,,,,293.86,,,53.11,,
12/06/2013,534.93,80,386.95,38.36,21.89,17.62,7.51,24.82,177.67,3.66,21.28,55.6,46.42,34.53,71.46,53.88,56.06,15.56,174940,94.44,84.52,79.84,79.94,40.46,83.15,40.66,96.8,39.97,49.39,73.5,50.47,75.85,95.65,122.29,26.94,26.33,137.36,,73.99,44.95,,89.7,,69.84,55.92,69.68,,,,,,,17.52,53.12,19.59,22.68,32.42,34.31,49.55,31.54,51.49,85.5,,39.93,,44.35,,22.31,63.38,81.44,,,86.48,80.44,63.4,118.55,180.94,,122.06,12.02,,,,,,,,168.71,,,,,,,,,,,282.74,,,52.71,,
12/13/2013,530.39,79.2,384.24,36.69,21.7,17.08,7.44,24.29,172.8,3.69,20.24,60.89,47.74,33.85,69.62,51.13,56.17,15.18,171100,91.35,82.37,79.01,78.08,39.23,80.93,39.13,94.44,38.17,48.38,70.48,51.84,78.8,95.31,119.9,26.84,27.31,147.65,,71.4,59,,89.31,,59.2,59.13,67.73,,,,,,,16.66,52.08,18.96,21.98,30.4,33.76,49.73,30.25,50.97,86.05,,38.2,,43.32,,23.08,62.36,79.98,,,85.62,80.43,62.26,119.38,178.11,,117.91,11.95,,,,,,,,171.24,,,,,,,,,,,269.59,,,50.53,,
12/20/2013,550.3,78.43,402.2,36.8,22.97,16.99,7.85,25.06,180.02,3.69,21.13,59.26,49.19,34.3,72.4,53.72,57.7,15.6,175600,92.09,81.84,80.04,77.43,40.04,81.81,39.91,96.51,38.83,49.32,73.35,53.99,81.71,98.68,122.78,27.36,27.95,143.24,,74.66,60.01,,90.62,,58.8,62.35,69.52,,,,,,,17.11,51.16,19,21.74,30.7,32.3,51.03,30.25,52.21,88.93,,38.67,,44.71,,22.17,62.49,81.85,,,90.18,80.58,63.47,115.94,181.56,,118.53,12.04,,,,,,,,173.36,,,,,,,,,,,278.69,,,54.21,,
12/27/2013,559.2,80.01,398.08,37.29,22.8,17.26,8.24,25.6,185.08,3.78,22.02,59.51,49.54,35.18,74.35,54.45,58.14,15.67,177160,92.35,82.01,81.64,78.47,40.66,82.71,40.95,96.91,39.28,49.79,74.69,54.92,82.79,101.51,125.23,27.83,30.09,151.12,,74.45,63.75,,90.87,,59.16,63.51,68.99,,,,,,,17.27,52.16,18.53,22.19,30.98,31.84,51.18,30.64,52.26,90.87,,39.08,,45.29,,21.52,62.15,82.06,,,88.96,79.95,63.23,117.12,183.85,,118.53,12.54,,,,,,,,173.77,,,,,,,,,,,277.04,,,55.5,,
01/03/2014,552.5,77.28,396.44,36.91,22.42,16.95,8.05,25.78,186.64,4,21.98,59.16,48.9,34.8,76.11,55.12,58.66,16.41,176336,91.85,80.45,81.89,78.65,40.46,82.24,40.26,96.54,38.48,49.73,75.1,55.29,83.08,99.51,124.35,27.48,29.9,149.56,,74.32,69,,92.28,,58.78,62.19,70.98,,,,,,,16.88,51.48,18.53,22.02,30.85,31.02,50.92,30.52,53.4,89.82,15.67,39.02,,45.62,,20.97,63.49,82.47,,,89.42,80.13,63.35,119.29,182.89,,117.29,12.79,,,,,,,,175.28,,,,,,,,,,,271.75,,,55.18,,
01/10/2014,565.09,76.13,397.66,36.04,21.95,16.9,8.61,25.53,187.26,4.17,22.22,59.53,51.47,33.62,75.39,56.95,58.49,16.77,172540,94.74,80.3,82.01,78.04,40.13,83.5,39.74,95.8,38.84,49.88,74.7,55.28,83.48,100.52,121.01,26.96,28.56,145.72,,74.87,57,,90.36,,59.6,60.82,75.24,,,,,,,17.06,51.76,19.3,22.85,31.3,29.35,52.22,30.69,54.72,90.51,15.73,38.46,,45.76,,23.71,62.62,89.69,,,93.26,80.58,64.46,120.26,184.14,,117.85,12.95,,,,,,,,179.66,,,,,,,,,,,274.38,,,59.38,,
01/17/2014,575.26,77.24,399.61,36.38,22.39,17.77,8.79,25.85,190.09,4.18,22.74,61.37,53.24,33.7,73.98,59.86,58.11,17.01,172350,95.06,79.88,81,76.19,39.28,82.2,39.83,94.93,37.45,51.95,72.52,58.05,81.84,99.16,119.29,26.58,27.42,170.01,,78.4,62.2,,86.71,,47.49,61.34,79.67,,,,,,,17.06,50.8,21.5,23.39,30.82,28.86,50.89,31.09,52.27,91.44,15.99,36.7,,47.22,,22.38,60.24,92.48,,,98.2,80.79,64.68,120.93,183.64,,116.29,13.69,,,,,,,,170.14,,,,,,,,,,,292,,,62.05,,
01/24/2014,561.91,78.01,387.6,36.81,22.88,17.57,8.42,24.81,179.64,3.47,22.2,59.09,50.44,33.42,72.72,58.4,55.09,16.45,168500,90.61,79.18,79.16,74.42,38.84,81.43,40.52,94.43,37.49,51.98,71.6,55.31,78.51,94.85,116.29,24.95,25.28,174.6,,80.62,61.74,,83.13,,47.62,61.82,76.99,,,,,,,16.4,49,20.35,22.64,31.03,29.06,47.86,30.09,49.33,86.17,15.56,35.83,,46.86,,22.92,57.72,88.99,,,94.94,81.08,64.31,122.29,178.89,,112.13,12.52,,,,,,,,161.37,,,,,,,,,,,279.61,,,58.56,,
01/31/2014,590.48,71.51,358.69,37.84,22.39,16.92,8.36,24.54,176.68,3.43,21.91,59.19,51.25,33.32,72.61,60.53,55.36,16.75,169511.9,88.47,76.62,76.85,74.68,37.82,80.36,38.61,94.17,35.56,52.97,72.28,53.86,75.68,92.16,111.63,25.13,26.11,181.41,,80.65,64.5,,83.19,,45.69,64.81,77.03,,,,,,,16.18,48.88,21.07,23.2,30.96,28.6,47.96,30.4,47.43,93.91,15.7,36.42,,46.42,,23.04,56.64,89.54,,,90.14,81.29,65.25,120.09,178.18,,112.36,13.83,,,,,,,,156.5,,,,,,,,,,,288.59,,,63.43,,
02/07/2014,588.72,74.24,361.08,36.56,22.97,17.16,9.04,24.21,177.25,3.47,22.67,62.88,51.99,32.3,75.67,61.55,56.62,16.82,169010,90.04,77.31,76.45,73.75,37.95,80.22,39.11,95.92,37.02,54.77,71.36,55.45,76.31,90.58,112.05,25.19,25.59,186.53,,78.75,54.35,,87.15,,47.38,64.94,79.88,,,,,,,16.47,49.56,20.75,24.16,31.49,28.98,49.01,31.22,49.34,94.87,15.87,36.35,,46.1,,24.51,56.33,92.56,,,91.72,81.15,65.87,122.17,179.68,,114.04,13.65,,,,,,,,161.14,,,,,,,,,,,299.79,,,66.29,,
02/14/2014,601.4,77.71,357.35,37.62,23.05,17.89,9.42,24.76,183.69,3.69,22.56,68.34,54.17,33.15,79.23,62.8,58.15,16.7,172425,92.76,79.4,77.93,75.79,38.93,78.09,39.56,95.78,37.52,55.44,73.52,56.5,77.39,94.11,113.48,25.74,27.23,198.23,,81.21,57.44,,88.16,,51.05,66.52,86.09,,,,,,,16.49,50.4,22.24,25.29,32.37,30.16,48.98,31.94,49.52,96.55,17.91,37.53,,49.89,,25.08,56.06,96.8,,,95.2,81.06,67.27,127.15,184.02,,116.1,14.35,,,,,,,,167.48,,,,,,,,,,,323.99,,,67.53,,
02/21/2014,601.89,75.04,346.76,37.98,22.98,17.74,9.38,24.42,182.79,3.69,22.13,68.22,55.4,32.8,80.13,63.59,57.61,16.29,170120,91.52,77.97,77.74,73.12,37.18,78.22,40.59,96.45,36.28,56.03,73.81,55.84,75.7,95.03,112.68,24.94,25,209.6,,82.59,55.92,,89.28,,51.39,66.88,89.02,,,,,,,16.71,50.84,21.75,25.92,33.45,29.51,48.98,31.46,48.26,97.5,18.64,38.24,,50.81,,25.08,56.24,100.45,,,96.41,81.15,67.64,127.58,183.89,,113.19,14.96,,,,,,,,172.66,,,,,,,,,,,334.98,,,69.28,,
02/28/2014,607.82,75.18,362.1,38.31,24.73,18.07,9.34,24.76,185.17,3.71,21.8,68.63,52.48,31.93,80.81,62.37,56.82,16.53,173708,92.12,78.66,82.03,74.7,38.2,80.07,41.03,95.15,35.48,56.99,77.27,56.49,77.72,96.27,115.33,25.47,24.22,244.81,,82.79,54.91,,93.25,,50.31,69.37,92.75,,,,,,,16.9,50.68,21.86,25.56,34.18,28.13,49.77,32.11,48.63,96.97,18.38,39.15,,52.2,,24.19,62.54,109.92,,,96.05,81.5,68.35,127.62,186.29,,116.8,16.02,,,,,,,,170.93,,,,,,,,,,,332.5,,,68.06,,
03/07/2014,607.39,75.78,372.06,37.9,24.86,18.77,9.68,24.64,187.68,3.95,21.73,68.52,53.61,32.54,82.21,60.74,59.4,17.33,183772,93.32,78.38,82.55,74.58,38.55,81.56,40.9,95.5,36.53,57.47,77.4,56.39,77.94,94.99,115.08,26.13,24.84,246.21,,79.58,53.53,,93.81,,49.61,70.51,88.64,,,,,,,17.79,50.84,21.82,26.41,34.26,27.94,51.25,32.43,49.62,97.05,18.36,39.73,,53.03,,24.42,60.75,102.08,,,101.51,80.89,68.04,129.09,188.26,,113.5,16.25,,,,,,,,182.04,,,,,,,,,,,328.11,,,67.14,,
03/14/2014,586.4,74.96,373.74,37.7,23.88,18.9,9.18,24.5,182.21,3.85,21.35,67.19,50.47,32.49,80.07,58.16,56.8,16.8,183860,92.81,78.98,79.38,74.28,38.17,81,39.48,97.58,37.14,55.7,75.7,55.19,76.34,93.47,114.1,25.11,24.05,230.97,,75.05,51.92,,91.9,,46.78,69.28,84.57,,,,,,,17.71,49.84,21.99,28.05,33.64,27.42,48.59,31.23,46.88,95.39,17.82,39.16,,51.9,,23.96,59.36,100.91,,,105.5,81.29,68.11,133.1,184.66,,113.45,14.43,,,,,,,,160.59,,,,,,,,,,,329.5,,,66.18,,
03/21/2014,591.52,76.12,360.62,40.16,23.97,18.53,9.36,25.17,186.67,4.04,21.64,67.14,50.04,34.3,80.35,57.03,60.17,17.56,187850,95.93,77.88,80.42,76.1,38.44,82.14,39.68,95.47,38.35,54.66,81.34,55.84,75.99,94.31,115.63,25.4,27.09,228.89,,72.07,50.92,,90.73,,47.63,71.5,84.78,,,,,,,17.83,49.72,21.87,27.03,33.68,27.77,50.02,32.18,50.08,97.39,18.54,37.6,,54.5,,23.66,59.45,97.1,,,109.21,81.05,67.95,128.47,186.2,,113.83,14.93,,,,,,,,158.31,,,,,,,,,,,310.79,,,62.56,,
03/28/2014,558.46,76.69,338.29,40.3,23.23,19.64,9.19,25.62,190.45,3.88,22.33,64.88,48.34,35.07,78.99,55.75,60.04,16.98,185149,97.44,79.76,78.72,76.01,38.95,82.95,42.62,97.24,36.85,55.98,81.62,53.02,73.22,97.7,118.5,25.88,27.17,212.37,,68.55,47.3,,85.05,,51.89,68.64,71.41,,,,,,,18.84,52.08,21.7,27.47,33.87,27.58,49.88,31.88,47.25,99.39,17.9,36.77,,53.84,,21.91,59.98,90.76,,,106.29,81.19,67.28,124.56,185.49,,111.66,13.89,,,,,,,,150.66,,,,,,,,,,,300.09,,,57.91,,
04/04/2014,541.65,75.97,323,39.87,22.73,19.77,9.51,26.16,191.77,4.01,22.71,61.32,47.32,35.55,80.43,54.41,59.81,16.72,185753,98.42,79.77,78.72,77.31,38.22,82.59,42,97.87,35.78,56.12,81.53,51.93,72.18,97.36,118.8,26.02,27.76,212.23,,72.2,43.14,,87.34,,54.18,69.34,62.68,,,,,,,19.02,52.6,21.54,28.3,34.39,27.96,50.55,32.16,47.11,102.17,18.15,36.42,,53.13,,22.58,61.14,80.68,,,103.98,81.06,68.14,125.57,186.4,,110.65,13.25,,,,,,,,149.35,,,,,,,,,,,285.34,,,52.32,,
04/11/2014,529.15,74.23,311.73,39.21,22.5,19.89,9.58,26.18,195.19,3.65,22.46,60.5,45.19,35.2,77.01,52.87,55.3,15.77,182759.5,96.87,80.76,75.7,76.5,38.63,83.15,44.04,99.29,34.37,55.92,78.95,49.16,68.68,96.72,117.03,25.43,26.87,203.78,,66.03,40.05,,84.54,,52.08,66.86,57.68,,,,,,,19.19,53.16,21.66,27.48,35.09,29.01,49.4,29.86,45.68,101.45,18.12,35.63,,51.35,,21.13,58.9,71.86,,,99.24,81.55,67.52,126.93,181.51,,112.08,13.46,,,,,,,,149.74,,,,,,,,,,,288.36,,,49.67,,
04/18/2014,534.63,74.99,324.91,40.01,23.14,20.72,9.56,27.04,190.01,3.69,23.21,64.04,48.49,36.04,79.99,56.1,55.22,16.15,190639,98.96,81.76,77.09,77.66,40.72,85.55,44.17,100.25,35.08,56.47,75.78,51.99,74.13,100.42,123.68,26.56,27.04,198.12,,70,45.01,,86.65,,51.71,69.38,65.84,,,,,,,19.28,54.2,20.7,28.34,36.07,28.63,50.82,30.25,48.22,102.83,18.56,37.02,,52.18,,23.91,60,79.8,,,103.17,81.32,68.71,124.75,186.39,,113.5,13.64,,,,,,,,155.8,,,,,,,,,,,296.74,,,53.26,,
04/25/2014,514.77,81.71,303.83,39.91,22.61,19.91,9.45,26.26,189.63,4.05,23,61.61,47,34.49,78.23,52.8,55.7,15.95,190686,99.79,81.41,79.38,78.62,41.01,85.25,43.83,100.73,35.73,57.24,75.66,49.73,70.66,100.41,123.99,26.6,26.51,199.85,,73.9,41.61,,87.11,,45.5,69.07,55.6,,,,,,,19.01,53.48,20.2,27.55,35.24,27.4,51.61,30.75,47.75,104.69,18.73,36.35,,47.8,,25.26,61.26,67.61,,,92.87,81.52,69.01,125.43,186.29,,115.01,13.14,,,,,,,,162.91,,,,,,,,,,,284.42,,,47.23,,
05/02/2014,526.48,84.65,308.01,39.69,21.89,19.62,8.88,26.41,191.44,4.12,22.94,61.56,47.68,35.63,80.31,52.44,55.58,15.25,192255,99.31,81.92,79.4,79.12,40.95,85.52,44.07,101.43,35.3,58.22,75.03,51.11,73.78,102.01,124.72,26.68,26.34,210.91,,77.71,39.02,,88.41,,45.45,69.34,54.87,,,,,,,19.2,54.36,19.86,27.7,36.01,27.44,52.35,30.75,47.73,105.01,18.43,36.49,,46.37,,26.31,62.01,75.73,,,93.68,81.76,70.23,125.06,188.06,,115.15,12.75,,,,,,,,159.91,,,,,,,,,,,293.59,,,51.18,,
05/09/2014,517.31,83.65,292.24,39.54,21.27,20.41,8.7,26.3,190.08,3.87,23.02,59.59,46.85,36.44,81.95,50.28,54.01,14.74,190883.01,100.91,82.39,77.71,79.2,40.87,87.17,44.4,102.93,35.15,55.21,76.95,52.7,74.38,101.95,125.03,26.42,25,182.26,,79.76,32.05,,89.36,,43.77,70.17,46.5,,,,,,,19.76,54.56,19.05,27.96,36.93,27.32,52.28,29.03,46.99,105.06,18.05,36.73,,46.64,,26.84,59.13,68.21,,,93.25,81.73,71.07,124.1,187.96,,115.39,12.34,,,,,,,,152.85,,,,,,,,,,,279.41,,,46.46,,
05/16/2014,519.2,85.36,297.7,39.83,21.86,20.77,8.45,25.82,187.06,4.02,24.37,61.64,51.67,36.74,80.39,51.8,53.31,14.51,190210,100.58,80.33,77.36,77.01,40.89,86.54,45.52,103.14,35.47,55.87,76.65,52.45,73.75,100.74,123.18,26.67,25.13,191.56,,80.8,32.26,,90.48,,45.15,69.75,43.76,,,,,,,21.72,55.04,19.32,29.57,37.45,27.32,52.5,29.12,46.44,106.03,17.96,36.97,,45.34,,26.03,58.64,71.76,,,94.46,82.16,71.38,124.5,188.05,,115.61,13.9,,,,,,,,154.77,,,,,,,,,,,295.43,,,47.39,,
05/23/2014,551.19,87.73,312.24,40.12,21.89,20.66,8.54,26.29,185.94,4.02,24.52,64.3,52,35.32,83.32,53.41,54.53,14.72,190205,100.98,80.52,79.18,75.61,40.58,85.83,44.82,102,35.99,56.81,78.77,53.02,76.45,101.32,123.37,26.51,24.08,207.3,,80.94,30.5,,96.59,,45.3,72.17,45.99,,,,,,,22.74,55.12,20.08,28.41,37.32,27.56,53.6,29.49,47.29,104.03,18.49,37.92,,46.03,,27.33,55.69,78.3,,,96.51,82.13,71.09,124.51,190.35,,114.94,14.4,,,,,,,,167.63,,,,,,,,,,,297.77,,,52.53,,
05/30/2014,558.36,90.43,312.55,40.94,21.35,20.56,8.69,27.32,184.36,4,24.62,64.54,52.37,35.47,84.01,52.63,55.57,15.14,192000,101.46,80.79,80.23,76.77,40.91,88.33,44.97,101.43,36.62,57.86,79.63,53.71,76.45,100.53,122.79,26.79,23.04,207.77,,81.21,32.44,,99.41,,44.63,74.22,41.86,,,,,,,21.48,55.44,20.27,27.41,36.05,27.55,54.07,29.63,47.57,102.23,19,38.46,,46.96,,28.59,56.76,78.37,,,96.5,82.33,71.67,120.43,192.68,,116.02,14.12,,,,,,,,165.81,,,,,,,,,,,306.96,,,52.31,,
06/06/2014,554.81,92.22,329.67,41.48,20.92,21.09,8.92,28.17,186.37,4.06,24.83,66.91,54.87,35.02,84.61,51.8,56.97,15.59,192895,103.18,80.03,80.64,77.21,40.99,87.91,44.42,101.96,37.67,57.85,79.93,53.25,77.47,101.6,124.19,27.18,24.09,208.17,,82.39,33.33,,100.22,,44.42,75.66,43.18,,,,,,,23.34,55.56,20.77,27.71,37.46,27.53,55.29,29.42,48.93,108.18,19.03,38.12,,46,,29.54,57.68,81.01,,,96.97,81.84,72.75,120.61,195.38,,118.23,14.09,,,,,,,,172.34,,,,,,,,,,,311.21,,,56.61,,
06/13/2014,550.25,91.28,326.27,41.23,20.64,21.09,9.14,29.87,182.56,4.28,24.7,66.82,54.25,35.03,82.8,54.31,57.04,15.44,189520,102.53,79.64,78.07,75.28,40.37,87.19,45.15,100.49,37.35,58.24,79.18,52.82,75.94,102.65,127.26,27.04,23.95,206.42,,80.72,36.9,,99.03,,37.61,74.62,47.17,,,,,,,22.37,55.32,20.82,27.21,36.88,28.08,54.7,29.53,47.59,106.77,19.54,37.31,,46.76,,31.17,57.23,83.86,,,95.05,81.83,71.28,122.96,194.13,,115.3,14.92,,,,,,,,178.05,,,,,,,,,,,306.27,,,59.2,,
06/20/2014,554.84,90.91,324.2,41.68,20.77,21.15,9.13,30.2,181.55,4.1,24.83,72.61,56.19,35.39,82.82,57.51,57.55,15.45,190500,105.27,79.93,80.17,75.68,41.69,89.1,45.62,101.92,38.3,58.92,81.41,52.37,73.81,103.83,132.34,26.97,25.42,229.59,,81.2,39.24,,99.65,,40.23,74.72,50.7,,,,,,,22.12,54.72,20.16,26.64,36.33,27.44,55.58,29.78,47.34,109.38,18.93,37.55,,47.47,,31.85,58.29,84.86,,,93.16,81.81,72.24,126.5,195.94,,115.36,14.83,,,,,,,,174.5,,,,,,,,,,,285.25,,,60.47,,
06/27/2014,575.66,91.98,324.57,42.25,21.08,21.28,9.09,30.93,181.71,4.11,24.7,72,56.4,35.41,85.3,57.38,57.53,15.33,190559,104.99,79.02,81.13,75.34,42.19,88.76,44.96,101.46,38.97,57.53,82,52.32,73.4,101.21,130.36,26.43,26.02,239.06,,82.94,40.93,,100.51,,40.42,73.5,54.58,,,,,,,22.29,54.36,20.77,25.85,37.27,27.93,54.61,29.67,47.14,108.78,18.38,38.84,,46.91,,31.51,58.12,88.85,,,97.01,82.15,71.85,126.66,195.82,,115.49,15.26,,,,,,,,184.96,,,,,,,,,,,277.29,,,61.4,,
07/04/2014,583.13,94.03,337.49,41.8,21.44,22.71,9.38,31.14,188.53,4.24,25.19,73.57,56.88,35.84,86.84,58.76,57.05,16.03,193600,105.42,79.98,82.05,75.75,42.23,90.02,45.85,100.98,39.53,59.2,83.35,54.13,76.74,102.59,131.19,26.86,27.35,229.25,,87.9,41.33,35.76,102.83,,42.6,74.12,53.75,,,,,,,23.19,54.64,21.03,26.77,37.62,28.45,55.64,30.53,48.24,111.08,18.85,39.23,,49.12,,33.73,59.51,88.96,,,98.33,81.57,71.55,127.16,198.2,,116.35,16.12,,,,,,,,191.2,,,,,,,,,,,311.16,,,61.6,,
