date,SP500,Alphabet,Apple,Amazon,Microsoft,eBay,Taiwan_Semicon,ON_Semiconductor,Intel,IBM,AMD,Cisco_Systems,Adobe_Systems,AutoDesk,AT&T,Disney,SalesForce,JP_Morgan,Bank of America,Berkshire Hathaway,Johnson&Johnson,P&G,Home Depot,Walmart,Cocal Cola,Pepsico,Unilever,McDonald's,Starbucks,Merck,United Health,Visa,Master Card,Exxon Mobil,Chevron,General Electronics,US Steel,Tesla,Alibaba,Gilead Sciences,Twitter,GoPro,Tiffany & Co,Shake Shack,Lululemon,DuPont,Splunk,Atlassian,Okta,Pluralsight,Zscaler,DocuSign,MongoDB,WisdomTree India,iShares Singapore,Vietnam(VNM),iShares Indonesia,iShares Philippin,ChinaAMC,AIG,Pfizer,Citigroup,Caterpillar,NVIDIA,Nike,PayPal,Xilinx,Square,Micron Tech,Target,Workday,TWLIO,Roku,VMware,US Bond ETF,US REIT ETF,Gold Shares,Match,Costco,Tencent,NIO,Uber,Lyft,Slack,Kura Sushi,Crowd Strike,Zoom Video,Baidu,Pinterest,Pinduoduo,IQIYI,Momo,Luckin Coffee,Beyond Meat,Guardant Health,CRISPR Therapeautics,10x Genomics,Moderna,Regeneron,Blue Apron,Shopify,ServiceNow,Datadog,Livongo Health
,SPY,GOOGL,AAPL,AMZN,MSFT,EBAY,TSM,ON,INTC,IBM,AMD,CSCO,ADBE,ADSK,T,DIS,CRM,JPM,BAC,BRK-B,JNJ,PG,HD,WMT,KO,PEP,UL,MCD,SBUX,MRK,UNH,V,MA,XOM,CVX,GE,X,TSLA,BABA,GILD,TWTR,GPRO,TIF,SHAK,LULU,DD,SPLK,TEAM,OKTA,PS,ZS,DOCU,MDB,EPI,EWS,VNM,EIDO,EPHE,PEK,AIG,PFE,C,CAT,NVDA,NKE,PYPL,XLNX,SQ,MU,TGT,WDAY,TWLO,ROKU,VMW,BND,IYR,GLD,MTCH,COST,TCEHY,NIO,UBER,LYFT,WORK,KRUS,CRWD,ZM,BIDU,PINS,PDD,IQ,MOMO,LK,BYND,GH,CRSP,TXG,MRNA,REGN,APRN,SHOP,NOW,DDOG,LVGO
2004-09-13,82.1094833706,53.9164348693,2.2005484994,40.01,17.6791626167,19.1992118361,4.2733967616,3.19,13.465022376,58.306893536,12.9,15.5399410069,24.8389504888,23.4088076475,11.3137270464,19.0278045747,3.8,25.7699529018,29.9395675548,57.4,37.1486614272,35.9135751015,25.6621505958,37.8098200359,13.3360304209,33.0044707355,10.9515356736,17.1222632627,9.5025610957,25.0877339841,29.3273440813,0,0,29.9257598891,28.9524291332,19.8046065296,33.4551176783,0,0,7.676739301,0,0,23.9534857943,0,0,0,0,0,0,0,0,0,0,0,7.3334697082,0,0,0,0,984.7791885519,17.1947842694,353.0490243802,25.0494150947,4.3978255141,7.6551585481,0,20.8666430457,0,12.3,32.6538736721,0,0,0,0,0,28.4204924808,0,0,30.0753491393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0
2004-09-14,82.2759753143,55.9176123124,2.1943654466,42.67,17.8024301726,19.6807555857,4.2509642326,3.15,13.4456016706,58.4619471319,12.7,15.6166814563,24.7590021468,23.5935220606,11.2209915788,18.9706885232,3.9775,25.9871154262,29.8520643223,57.62,37.2764298242,36.1561050204,26.1489293007,37.717687391,13.3578416856,32.9067858379,10.896286895,17.3932449779,9.7009267948,25.1429325187,29.7225683966,0,0,29.9068594092,29.1115708717,19.8456827505,32.8802285056,0,0,7.6681451344,0,0,24.0289298441,0,0,0,0,0,0,0,0,0,0,0,7.451925166,0,0,0,0,989.2064060334,17.1894326404,354.4762438405,24.9702700233,4.4162264577,7.6703614315,0,20.7594146641,0,12.47,32.6256324841,0,0,0,0,0,28.0705893209,0,0,30.2726843584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0
2004-09-15,81.6534402205,56.1734019104,2.1764345934,42.21,17.6402360202,19.6057098066,4.1612341169,3.08,13.2190267749,58.2259960076,12.22,15.0104319059,23.7046833874,23.5885297792,10.9849376613,18.774862061,4.085,25.7173074413,29.7309060003,57.46,37.1678266867,35.9327222003,26.3203302531,37.4979864686,12.8250236477,32.2360162077,10.6844999103,17.3491316754,9.5848617581,25.0601347168,29.8670590064,0,0,29.8816587693,29.0092654684,19.6755098351,32.6742980556,0,0,7.6187286766,0,0,24.4136944978,0,0,0,0,0,0,0,0,0,0,0,7.451925166,0,0,0,0,985.3325907371,17.0449386549,352.8987907528,24.6174149133,4.1708805434,7.7332000162,0,19.6585366138,0,12.1,32.1878940695,0,0,0,0,0,28.2246511599,0,0,30.2653756466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.12,0,0,0,0,0
2004-09-16,81.899558746,57.1614519261,2.2475397008,42.57,17.6856503828,19.2471577506,4.1612341169,3.21,13.0183461529,58.0574594903,12.17,15.0334540407,23.9295380991,24.057804234,11.1957000876,19.0930800621,4.065,26.0463415693,29.8453333044,57.43,37.1294961676,35.6838099151,26.5328674341,37.3987666972,12.4760434124,31.8908629028,10.6967774166,17.3869430776,9.6270672259,24.9386979407,29.6545728154,0,0,29.957260689,28.9694800338,19.6755098351,32.434045864,0,0,7.7003732591,0,0,24.2326287784,0,0,0,0,0,0,0,0,0,0,0,7.473462522,0,0,0,0,988.7913543945,17.0074772513,354.4011270268,24.6800714282,4.3272885638,7.8041468053,0,19.7650501394,0,12.26,32.0184469412,0,0,0,0,0,28.7207825061,0,0,30.3823150357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18,0,0,0,0,0
2004-09-17,82.2461370625,58.9269017004,2.2963858181,42.96,17.8478445353,19.4076723338,4.2285317037,3.16,13.3290774385,57.801283984,12.7,14.7034701082,24.0544573834,24.2974337429,11.1619780994,19.1093989339,3.9175,26.0924063472,30.0607258767,57.42,37.3850329616,35.9071927352,26.2654819484,37.1932400278,12.5570566813,32.3662627378,10.7550955718,17.4373582804,9.7178089819,24.822781018,29.6715717107,0,0,30.4738738071,29.5207924849,20.0804040131,32.6056545723,0,0,7.925970132,0,0,23.9151707595,0,0,0,0,0,0,0,0,0,0,0,7.505768556,0,0,0,0,991.6967158668,16.9753674767,352.6734403117,25.1021784756,4.5051643517,7.7595516807,0,20.4019867257,0,12.76,31.9972660502,0,0,0,0,0,28.5797767551,0,0,30.1557449693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
2004-09-20,81.7518606754,59.864796893,2.3316292192,43.27,17.8478445353,19.0512048827,4.284613026,3.27,13.5427051974,57.7743181412,12.79,14.8109067374,23.9595187274,24.2375263657,11.1451171053,18.8727752921,4.0025,25.9147279181,29.865526358,57.44,37.0017277706,34.7073078731,26.3683225198,36.994800485,12.6006792108,32.0145971065,10.1964690324,17.3113202733,9.6228466792,24.6571854141,29.641823644,0,0,30.3730712474,29.5719451865,20.0745359815,32.4254654286,0,0,7.8808507574,0,0,23.75644175,0,0,0,0,0,0,0,0,0,0,0,7.3980817761,0,0,0,0,985.6092918297,16.5846985531,341.0303341886,25.0230334042,4.4990307038,7.9054993612,0,21.195476749,0,12.73,32.0396278323,0,0,0,0,0,28.4283261336,0,0,29.9730271738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,0,0,0,0,0
2004-09-21,82.1080304249,59.1024435814,2.3501783777,43.293,17.6856503828,18.8969441145,4.3463024806,3.34,13.6462822926,57.7878010626,13.03,15.0794983104,25.2087115703,24.1776189885,11.1324713597,19.101239498,4.09,26.3885370623,30.0741879125,57.64,36.9889509309,35.0264261875,26.594571777,37.0373232442,12.6910401645,31.8713259233,10.469643549,17.5003772839,9.6502802333,24.751022923,29.9648026543,0,0,31.1794917244,30.4188065805,20.2212367706,30.9582109729,0,0,8.0269515893,0,0,24.0587827204,0,0,0,0,0,0,0,0,0,0,0,7.441156488,0,0,0,0,981.4587754407,16.5311822622,342.908254531,25.1714304131,4.618636837,8.0423253117,0,21.1525853964,0,12.76,32.2373161485,0,0,0,0,0,28.4413822217,0,0,30.2653756466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32,0,0,0,0,0
2004-09-22,81.0831337987,59.3732796263,2.2827831019,41.38,17.5948216575,18.5071229838,4.1780585136,3.2,13.2190267749,56.8372551048,12.98,14.5499892094,24.4042313795,23.6684062821,11.1113951171,19.0114857028,4.0175,26.2240199984,29.5626305532,58,36.6056457399,34.6562489428,26.2243457198,36.6191827789,12.5944474208,31.7085177606,10.2946890833,17.021432857,9.4476939874,24.7013442418,29.8755584541,0,0,30.7825816459,30.2028285069,19.9102310977,30.5635109438,0,0,7.7970576332,0,0,23.6732979831,0,0,0,0,0,0,0,0,0,0,0,7.3011636742,0,0,0,0,967.3470197183,16.1619198549,333.3684191914,24.8515524162,4.403959162,8.0027978149,0,20.3590953731,0,12.34,32.0396278323,0,0,0,0,0,28.3447671701,0,0,29.9511010384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.66,0,0,0,0,0
2004-09-23,80.6470075748,60.5970573108,2.3044237868,41.83,17.7440402777,18.7822908407,4.2453561004,3.17,13.1931325011,56.547372295,12.82,14.5039449398,24.6090990057,23.6034655304,10.9765071642,18.9788479591,3.9275,25.9673733786,29.3270449272,58.18,36.132902671,34.6434842102,26.1626413769,37.235762787,12.4698116225,31.59780821,10.2455790579,17.1033575616,9.4265912535,24.4363912756,29.7863142539,0,0,30.0895640485,29.7367705585,19.7283221192,30.0401043836,0,0,7.8099488831,0,0,23.9151707595,0,0,0,0,0,0,0,0,0,0,0,7.3765444201,0,0,0,0,958.3542342089,16.0174258694,329.6125785065,24.5679492437,4.4438278731,8.0159736472,0,20.7880088992,0,12.48,31.884301298,0,0,0,0,0,28.1933165486,0,0,29.7830006665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67,0,0,0,0,0
2004-09-24,81.0177148651,60.1005245618,2.3056603974,40.94,17.7051136811,18.5988456028,4.0883283979,3.1,13.0312932898,56.9181526331,12.42,14.1202426927,24.1656355465,23.8532376524,10.9807224128,19.1420366776,4.01,26.1582131728,29.6030166605,57.62,36.1265142512,34.5158368844,26.3477544055,37.4271152033,12.4604639376,31.4675616799,10.132012124,17.3932449779,9.5046713691,24.3425537668,30.3132800075,0,0,30.1336651683,30.0266358679,19.7224189708,30.3060978814,0,0,7.8421770078,0,0,23.9000537109,0,0,0,0,0,0,0,0,0,0,0,7.3227010302,0,0,0,0,956.4173265607,15.872931884,331.6407324763,24.6536897377,4.3088876202,8.0777987063,0,19.7729135541,0,12.4,32.6326927811,0,0,0,0,0,28.2793561689,0,0,30.2215233757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65,0,0,0,0,0
2004-09-27,80.5016321668,59.3130938386,2.3204997241,39.93,17.6402360202,18.4966999589,4.0154226789,3.07,12.8953483524,56.7361331944,12.47,13.8439770748,23.9207304499,24.0380690227,10.9470004245,18.9054130358,3.8975,25.7502108541,29.4953203743,57.43,36.1137374115,34.2286304015,26.2654819484,37.221588534,12.3482917192,31.2787042112,10.095179605,17.60750959,9.365393325,24.5412684914,30.844495485,0,0,30.215567248,30.5211119838,19.5512276657,30.5291892022,0,0,7.6273228432,0,0,23.1668768577,0,0,0,0,0,0,0,0,0,0,0,7.3550070642,0,0,0,0,949.6381497921,15.8515253676,327.5844245366,24.5415675533,4.232217022,8.0372576839,0,19.4726740858,0,12.32,32.3008588216,0,0,0,0,0,28.2080436989,0,0,30.1118926984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,0,0
2004-09-28,80.8868769979,63.6264086281,2.3520332935,39.43,17.6921381489,18.8114753104,3.9817738855,3.01,12.7399827096,56.9518599366,12.46,13.8669992096,24.3355696951,23.9681328285,10.9838838492,18.4403251882,3.75,25.9147279181,29.4010861239,57.56,36.4778773429,34.3179835295,26.6219959294,37.4058538237,12.4604639376,31.3242904968,10.2639953174,17.6201133907,9.4075987929,24.7951817507,31.3077153814,0,0,30.5746763667,30.7314064239,19.6633874863,32.391143687,0,0,7.683184926,0,0,22.8645358873,0,0,0,0,0,0,0,0,0,0,0,7.3873130981,0,0,0,0,945.7643344957,16.0977003058,332.8426014955,25.3593999576,4.2935535006,8.0777987063,0,19.0151663246,0,12.14,32.3573411977,0,0,0,0,0,28.3453862337,0,0,30.1849798166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73,0,0,0,0,0
2004-09-29,81.2939281403,65.7429421644,2.3916048316,40.84,17.893258898,19.211719466,4.0322470756,3.04,12.9924518791,57.2889329713,12.8,14.0511762882,24.820381825,24.6674947702,11.0647102601,18.6035139066,3.9375,26.1121483949,29.340506963,57.47,36.433158404,34.7583668034,26.9990780247,37.5617706074,12.4666957276,31.3242904968,10.1903302793,17.5760000882,9.6017439452,24.8779795526,30.6915054275,0,0,30.3352702876,30.4813265492,19.7460315646,31.5931631935,0,0,7.7691265918,0,0,22.4866096743,0,0,0,0,0,0,0,0,0,0,0,7.3765444201,0,0,0,0,947.7012421439,16.1512165967,335.7721572297,26.5465760285,4.3978255141,7.9592162159,0,18.9794235307,0,12.1,32.3432206037,0,0,0,0,0,28.337462626,0,0,30.5431066958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0,0,0,0,0
2004-09-30,81.2357779771,65.000650782,2.3959329686,40.86,17.9386732607,19.1658581565,4.0042064144,3.13,12.9859783107,57.801283984,13,13.8900213444,24.7254186243,24.2928365872,11.0391861303,18.3995280085,3.9075,26.1450518077,29.1655004979,57.42,35.9859690145,34.5413663496,26.875669339,37.703513138,12.4791593074,31.6824684546,10.1350815006,17.6642266931,9.5933028516,18.2155164241,31.3374634481,0,0,30.4486731672,30.4870101827,19.8227724944,32.2795980266,0,0,8.0312486726,0,0,23.234903576,0,0,0,0,0,0,0,0,0,0,0,7.3227010302,0,0,0,0,940.6453642827,16.3759850185,331.4153820352,26.5300874719,4.4530283449,7.986581406,0,19.3011086753,0,12.03,31.9478439711,0,0,0,0,0,28.5144231997,0,0,30.3384627648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68,0,0,0,0,0
2004-10-01,82.6095755825,66.4952645114,2.3909865263,40.47,18.3279392265,19.2700884053,4.2060991748,3.2,13.4973902182,58.4619471319,13.43,14.5269670746,24.9853179104,24.9272577771,11.1965849307,18.8319781125,4.1625,26.5464734438,29.7241749824,56.8,36.4139931444,34.8860141291,26.9099495294,37.6539032523,12.5601725763,32.6137311451,10.1933996558,17.733547597,9.9647109691,18.3866318814,31.3459628958,0,0,30.8014821258,30.6461519212,20.052995284,32.9145502472,0,0,8.0978534636,0,0,23.5977127405,0,0,0,0,0,0,0,0,0,0,0,7.505768556,0,0,0,0,950.7449541625,16.5739952949,337.0491430626,26.5795531415,4.6370377806,8.0960421663,0,20.4162838432,0,12.36,32.0890499113,0,0,0,0,0,29.1562354299,0,0,30.9085422868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78,0,0,0,0,0
2004-10-04,82.74768222,67.7391041251,2.3984061897,41.01,18.2435982673,19.5223256075,4.284613026,3.59,13.6786501348,58.7585714024,13.7,14.5499892094,25.3926600608,25.2269843235,11.4433181852,19.207312165,4.2175,26.3885370623,29.8520643223,56.76,36.5737036407,34.6881607742,27.1773350152,37.7814715298,12.6972719545,32.3923120438,10.1534977602,17.6453209921,9.9288363214,18.8944583999,31.1164778095,0,0,30.8203826058,30.6120501201,20.1415425107,34.9652743111,0,0,8.2589940871,0,0,23.7942343713,0,0,0,0,0,0,0,0,0,0,0,7.5380745899,0,0,0,0,947.5628915976,16.7505990549,335.9975076708,26.7939043765,4.7689112096,8.0859069108,0,20.4949179897,0,12.46,32.9645267406,0,0,0,0,0,29.1324646066,0,0,31.6467221806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
2004-10-05,82.7912948424,69.3992287709,2.434267896,40.96,18.4122801858,19.568186917,4.2173154392,3.58,13.8016479354,58.8664347735,13.68,14.6574258386,25.5500990514,25.0771210503,11.5709388341,19.4847329864,4.225,26.1894283823,30.101111984,57.06,36.7078604575,34.6307194776,27.1019185962,37.8523427951,12.6629971099,32.1383313101,10.1872609027,17.60750959,10.0090267104,18.452870123,31.3672115149,0,0,31.0723890048,30.9473844975,20.1002204716,34.7421829903,0,0,8.2503999205,0,0,23.7035320802,0,0,0,0,0,0,0,0,0,0,0,7.473462522,0,0,0,0,920.0311328842,16.7452474258,334.4200545832,26.5037057815,4.661572372,8.0767851807,0,20.4591751959,0,12.44,32.8445016914,0,0,0,0,0,29.2222654948,0,0,31.4713130969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0
2004-10-06,83.3146463111,68.7522315524,2.5127926669,41.36,18.5095966773,20.1372840756,4.1892747781,3.51,13.6786501348,59.3518199434,13.97,14.9874097711,25.8249925271,25.4717610031,11.6826069019,19.8600670389,4.3125,26.2093392503,30.457855932,56.82,36.8931246332,34.6562489428,27.2253272819,38.2563090073,12.7440103788,32.1057696775,10.1811221495,17.5444905864,10.1250917471,17.4813759137,31.7029396967,0,0,31.5197003632,31.4930133151,20.2950243704,35.7804156754,0,0,8.3879065858,0,0,23.5221274979,0,0,0,0,0,0,0,0,0,0,0,7.494999878,0,0,0,0,921.4146383472,16.6863795058,336.0726244845,26.7114615939,4.6799733156,8.115299152,0,20.8309002518,0,12.65,33.253998918,0,0,0,0,0,29.2724483441,0,0,31.3762998433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48,0,0,0,0,0
2004-10-07,82.4642001745,69.6399719219,2.4497255281,41.15,18.2760370978,19.8016626744,4.1051527946,3.45,13.7498593878,58.9338493804,14.11,14.6804479734,25.515112609,25.4268020211,11.6180621124,20.1946039118,4.625,26.2358870743,30.5790142539,56.72,35.7240438006,34.2350127678,26.9373736818,37.9515625665,12.5009705721,31.9169122089,10.1596365134,17.6012076896,9.9372774149,17.1005060248,31.8261816874,0,0,31.3369957239,31.3850242783,20.0411889871,34.8451482153,0,0,8.168755338,0,0,23.4238666825,0,0,0,0,0,0,0,0,0,0,0,7.3657757421,0,0,0,0,924.3199998195,16.049535644,336.2228581119,26.3816904631,4.707574731,8.0686769762,0,20.6807805177,0,12.43,33.275179809,0,0,0,0,0,28.9343744121,0,0,32.6333982763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.23,0,0,0,0,0
2004-10-08,81.780935757,69.0782379028,2.4151004323,40,18.159257308,19.30135748,3.9537332243,3.31,13.3031831647,58.4552056712,13.5,14.4118564005,24.8553682673,23.9981054832,11.544911351,20.276198271,4.405,26.3155305463,30.3838147352,56.8,35.3407386096,34.1137478083,26.7522606532,37.4554637094,12.4635798326,31.7801533522,10.2271627983,17.60750959,10.0005856168,16.7472354033,31.1929728383,0,0,31.3999973236,31.4248097129,19.9172228696,33.4551176783,0,0,8.1214874217,0,0,22.2976465678,0,0,0,0,0,0,0,0,0,0,0,7.451925166,0,0,0,0,925.5651547362,15.9478546912,334.7205218379,26.2168048977,4.4499615209,8.0159736472,0,19.7514678778,0,12.01,33.4163857492,0,0,0,0,0,29.1879298611,0,0,32.6626331236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,0,0
2004-10-11,82.1152991953,67.8394137714,2.386040084,40.15,18.2046716707,19.5390024473,4.0042064144,3.38,13.3420245754,58.4012739857,13.95,14.5653372993,25.4601339139,24.3228092418,11.5621232948,20.3169954507,4.545,26.1363327343,30.5655522181,56.8,35.366292289,34.2541598666,27.4721446534,37.4908993421,12.4666957276,31.7345670667,10.1565671368,17.4436601807,10.0892170994,16.9680295417,31.129226981,0,0,31.3684965237,31.2088316393,20.0707047293,33.2406067929,0,0,8.1386757549,0,0,22.622663111,0,0,0,0,0,0,0,0,0,0,0,7.494999878,0,0,0,0,933.5894864215,16.2207877749,336.9740262489,26.1871254959,4.4560951688,8.0139465961,0,19.8443991417,0,11.9,33.7199785207,0,0,0,0,0,29.0532285288,0,0,32.8161160718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03,0,0,0,0,0
2004-10-12,81.7954732978,68.9127269865,2.3674909256,40.22,18.1852083724,19.4889719279,3.8696112408,3.18,13.1283968166,57.976561962,13.7,14.7034701082,25.9949266757,24.2278958354,11.5707292668,20.2680388351,4.5975,26.2226131623,30.6463244328,56.88,36.2990015871,34.1648067386,27.3213118152,37.5050735951,12.3950301435,31.4480247004,10.1135958645,17.3617354761,10.1377533874,17.0287479298,30.844495485,0,0,31.1038898047,30.9587517646,20.0825110262,32.14231106,0,0,8.2117261709,0,0,22.4941681985,0,0,0,0,0,0,0,0,0,0,0,7.2903949962,0,0,0,0,932.2059809585,15.9799644658,336.5233253667,26.2959499691,4.3916918663,7.9085399379,0,19.4583769682,0,11.59,33.4940490164,0,0,0,0,0,29.3464020167,0,0,33.1303906801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2004-10-13,81.0758650283,70.6681457962,2.4577634968,39.98,18.1852083724,19.7120246604,3.8808275053,3.25,13.5880201765,57.2889329713,13.84,14.47324876,25.6250699993,23.5734928757,11.4588516316,20.4067492458,4.625,26.0434153503,30.2963115027,56.81,36.1009605718,33.8393060579,27.2801755867,37.2428499135,12.2735102402,31.2917288642,10.0706245922,18.1872844226,10.055452725,16.5981993598,30.6022612273,0,0,30.5431755668,30.2994502767,19.8995134243,30.6149935563,0,0,8.0677738806,0,0,21.9197203547,0,0,0,0,0,0,0,0,0,0,0,7.2365516063,0,0,0,0,926.8103096528,15.814063964,331.3402652215,26.081598734,4.3640904509,7.8629312877,0,19.7157250839,0,11.64,32.9504061466,0,0,0,0,0,29.2117006844,0,0,33.1961690864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66,0,0,0,0,0
2004-10-14,80.4216756924,71.2198488506,2.7811371594,39.1,18.0359897521,19.9017237133,3.8640031086,3.04,13.2772888909,57.1541037574,13.59,14.2660495466,25.6100758097,24.3328001267,11.3383680245,20.276198271,4.4975,25.5721914741,29.751099054,56.2,36.1073489916,33.8073942265,26.951085758,36.9239292197,12.1987287612,31.1614823341,10.1074571113,18.3259262303,10.0849965526,16.6644376013,30.8784932756,0,0,30.6880792463,30.3449193448,19.751934713,30.5549305084,0,0,8.0376942976,0,0,21.8214595394,0,0,0,0,0,0,0,0,0,0,0,7.1180961485,0,0,0,0,830.1032777903,15.5625373967,328.2604758599,26.2168048977,4.232217022,7.841647251,0,19.1366918237,0,11.35,32.4914868409,0,0,0,0,0,29.396584866,0,0,33.1888603746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41,0,0,0,0,0
2004-10-15,80.8723394571,72.2781156188,2.813289034,38.55,18.159257308,19.5452562622,3.8864356375,3.02,13.3420245754,57.2012939823,14,14.1816350522,25.7300293264,24.8273489283,11.4803665614,20.3251548866,4.495,25.7115675502,30.2828494669,56.74,36.1456795107,34.2669245992,27.2938876629,37.2286756605,12.214308236,31.4545370269,10.1627058899,18.2692091272,10.4395224828,16.8355530587,31.1717242192,0,0,30.8833842055,30.3506029783,19.8050630491,30.649315298,0,0,8.0548826307,0,0,21.7458742968,0,0,0,0,0,0,0,0,0,0,0,7.3334697082,0,0,0,0,800.3579103361,15.2521429094,330.0632793887,26.7411409956,4.1156777127,7.9156346168,0,19.0723547947,0,11.38,33.1057326808,0,0,0,0,0,29.6474991123,0,0,33.3277258992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42,0,0,0,0,0
2004-10-18,81.1776278139,74.810934187,2.9524077225,39.27,18.4317434841,19.743293735,3.9032600342,3.18,13.4585488075,57.9226302764,14.19,14.3120938162,26.5247213744,24.7174491946,11.5793352387,20.4638652973,4.495,25.8841284062,30.2761184491,56.84,36.1456795107,34.2477775003,27.2938876629,37.5050735951,12.2267718158,31.9038875558,10.1780527729,18.2692091272,10.6146751746,17.0563471971,31.1717242192,0,0,30.7132798862,30.072104936,20.0057700964,29.799852192,0,0,8.2332115873,0,0,21.7458742968,0,0,0,0,0,0,0,0,0,0,0,7.3011636742,0,0,0,0,825.6760603087,15.519724364,332.1665501722,26.7543318409,4.189281487,8.0980692175,0,19.465525527,0,11.38,33.7129182237,0,0,0,0,0,29.6474991123,0,0,33.7150876257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72,0,0,0,0,0
2004-10-19,80.4943633964,74.1990453448,2.9320036482,38.33,18.2825248639,19.2721730103,4.0266389433,3.2,13.465022376,60.2484342156,14.75,14.3504640409,26.7646284077,24.7174491946,11.4889725334,20.3088360147,4.5575,25.2071588941,29.8587953402,56.3,36.1648447703,33.8265413253,27.2458953962,37.3349825584,12.2703943452,32.0406464125,10.2271627983,18.2755110275,10.616785448,17.1998633871,28.2606634025,0,0,30.4360728472,29.9811667997,19.7342252677,28.2124716405,0,0,8.0054661729,0,0,21.9046033062,0,0,0,0,0,0,0,0,0,0,0,7.2796263183,0,0,0,0,798.2826521417,15.519724364,327.4341909092,26.6685913468,4.1616800716,8.1355696632,0,19.558456791,0,11.51,34.2141993114,0,0,0,0,0,29.5576982242,0,0,33.7735573202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,0
2004-10-20,80.3344504476,70.4625110213,2.9350951746,38.35,18.6192399243,19.0449510678,4.0098145466,3.27,13.8858043252,59.8776538775,15.41,14.1586129174,26.824605166,24.9072760073,11.3857008702,20.1864444759,4.5375,24.7226611059,29.4280101955,55.9,36.7334141369,34.3435129947,27.0676384057,37.1932400278,12.2922056099,31.7996903317,10.1903302793,18.1494730204,10.606234081,17.3323398702,29.688570606,0,0,30.7888818059,30.3335520778,19.6102591502,28.5985912341,0,0,8.1236359634,0,0,21.579586763,0,0,0,0,0,0,0,0,0,0,0,7.3227010302,0,0,0,0,796.8991466787,15.1451103276,325.1806864983,26.6422096564,4.2107492545,8.0727310785,0,20.116044375,0,11.69,34.0094506981,0,0,0,0,0,29.396584866,0,0,33.9562751157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95,0,0,0,0,0
2004-10-21,80.8578019163,74.9212747979,2.9641555229,39.47,18.5290599756,20.7605809637,4.1163690591,3.35,14.041169968,59.3922687076,15.95,14.2967457263,27.2394444112,25.2569569781,11.0500679647,20.6433728876,4.6,25.021324126,29.5558995353,54.34,36.9122898927,34.3819859368,27.2390393581,36.9310163462,12.3015532948,31.8192273113,10.2517178111,17.9730198105,10.7117477507,17.2550619218,29.004365071,0,0,30.751080846,30.3449193448,19.698806377,29.2678651964,0,0,7.8808507574,0,0,21.4208577536,0,0,0,0,0,0,0,0,0,0,0,7.3550070642,0,0,0,0,780.9888338544,15.2200331349,322.6267148326,25.5374763682,4.3058207963,8.1882729922,0,21.7101729804,0,11.85,33.960028619,0,0,0,0,0,29.766353229,0,0,34.0001273866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92,0,0,0,0,0
